date	average_transaction_value
2019-04-22	1451443284.964475643
2019-04-21	1041652396.304703476
2019-04-20	1087577634.899261293
2019-04-19	903308658.07816029
2019-04-18	1103632729.498612653
2019-04-17	1060181186.419795675
2019-04-16	1301451147.702012137
2019-04-15	1635510596.513931415
2019-04-14	6811929604.942293032
2019-04-13	1542580892.642230115
2019-04-12	1980263866.498961239
2019-04-11	1675796047.288649646
2019-04-10	1722284563.09039834
2019-04-09	1814773705.851355875
2019-04-08	1515132763.181732833
2019-04-07	1881306300.539391122
2019-04-06	1331475670.614934892
2019-04-05	5443670976.757625028
2019-04-04	1866169500.747821212
2019-04-03	3107043624.764501103
2019-04-02	2916227745.793751048
2019-04-01	2289919438.198980942
2019-03-31	4236518295.862236301
2019-03-30	1658015368.86766875
2019-03-29	1748305017.685858199
2019-03-28	1630446534.508001608
2019-03-27	3536200793.876292097
2019-03-26	2950013079.279578915
2019-03-25	43209417407.347345306
2019-03-24	1243698092.511081924
2019-03-23	2507424370.853613342
2019-03-22	1519033451.386086541
2019-03-21	1558249930.203451611
2019-03-20	1492177023.397529277
2019-03-19	1312369134.127837116
2019-03-18	1513432188.484380881
2019-03-17	1687250514.186369293
2019-03-16	1143789540.897061063
2019-03-15	1545309020.163904672
2019-03-14	1265136730.782627012
2019-03-13	2038023507.213974145
2019-03-12	1618566812.258810659
2019-03-11	1301327514.605175846
2019-03-10	761729052.901970954
2019-03-09	1020930454.572435233
2019-03-08	2843079421.797914818
2019-03-07	1168990085.075597218
2019-03-06	1824505251.269061848
2019-03-05	1742540606.187750609
2019-03-04	3099183609.996099317
2019-03-03	2193284852.250453446
2019-03-02	1280383278.868839067
2019-03-01	2451506705.587910571
2019-02-28	1400489100.119396697
2019-02-27	1950830681.682962673
2019-02-26	1461107671.537571271
2019-02-25	2129775542.714069972
2019-02-24	1966662020.998136856
2019-02-23	1627780790.539416691
2019-02-22	1333215652.687975255
2019-02-21	1627378612.876472639
2019-02-20	1499398650.5483067
2019-02-19	2365455798.127312068
2019-02-18	2152462526.973353182
2019-02-17	1335644845.526009667
2019-02-16	973441979.005093108
2019-02-15	1674898319.6342665
2019-02-14	1766809385.487707691
2019-02-13	2177491500.962624585
2019-02-12	2387397598.575676264
2019-02-11	1538445928.650069257
2019-02-10	1193437749.009532
2019-02-09	1267787933.364612017
2019-02-08	1795487817.436909871
2019-02-07	1521587963.105440742
2019-02-06	1897203347.863207867
2019-02-05	1073578855.168127013
2019-02-04	1091988728.134077309
2019-02-03	1157861521.964836138
2019-02-02	1072743293.177003433
2019-02-01	1574703197.545427553
2019-01-31	1134226321.843262001
2019-01-30	1015449954.49306711
2019-01-29	1091396197.271431964
2019-01-28	1320423714.506315349
2019-01-27	1505251308.658790885
2019-01-26	812627328.601952048
2019-01-25	895241718.590803216
2019-01-24	1152611075.628070175
2019-01-23	967042466.073348664
2019-01-22	926508663.821630888
2019-01-21	991551625.147874307
2019-01-20	904595025.384871735
2019-01-19	812880299.972688549
2019-01-18	1069651263.183390706
2019-01-17	1188271609.841483176
2019-01-16	1329279407.138306534
2019-01-15	1720441346.218051659
2019-01-14	1914736259.760191115
2019-01-13	1245508328.839673613
2019-01-12	925572895.269391547
2019-01-11	1715455989.172753462
2019-01-10	3448595687.50841928
2019-01-09	2568489997.001464435
2019-01-08	2849113898.210283454
2019-01-07	5878926388.879802956
2019-01-06	5027197674.8254566
2019-01-05	12365549867.50452324
2019-01-04	12256192025.3518651
2019-01-03	9202598575.735136904
2019-01-02	10561140436.600747168
2019-01-01	8365827353.812018779
2018-12-31	3534308405.455612931
2018-12-30	5042241853.224377044
2018-12-29	2377788399.536527463
2018-12-28	1989636309.228217872
2018-12-27	3343078695.354777222
2018-12-26	1545381088.695351759
2018-12-25	2373046046.602549539
2018-12-24	2029249956.768822343
2018-12-23	1067619085.621186584
2018-12-22	1547353519.919341412
2018-12-21	2611808440.497546244
2018-12-20	2382494814.145256821
2018-12-19	1984172063.365806386
2018-12-18	1449874431.949354734
2018-12-17	1551114422.321649925
2018-12-16	1258223213.159588441
2018-12-15	1548606892.792148452
2018-12-14	1980645685.991884873
2018-12-13	1954671307.382909931
2018-12-12	1535191040.276470588
2018-12-11	1674696599.783915696
2018-12-10	913109529.767054908
2018-12-09	1784852483.51130742
2018-12-08	1840839911.563558478
2018-12-07	2187413800.76856557
2018-12-06	2369276019.066863034
2018-12-05	1359018653.047110433
2018-12-04	2976006010.846494067
2018-12-03	1728219433.808585151
2018-12-02	2814046067.388249546
2018-12-01	910252182.960189849
2018-11-30	1222217306.296265474
2018-11-29	2030845540.775964552
2018-11-28	1666905905.539535932
2018-11-27	3364205533.606588928
2018-11-26	1669540028.954927885
2018-11-25	1971447164.558686009
2018-11-24	1489040566.344619799
2018-11-23	1880741989.190490053
2018-11-22	1548770416.024551874
2018-11-21	1946814811.364667596
2018-11-20	3077767924.559451834
2018-11-19	4570162125.96146789
2018-11-18	1096899468.663405518
2018-11-17	1118954461.151723451
2018-11-16	1936477611.125776254
2018-11-15	1445089703.804638807
2018-11-14	1199497423.342239059
2018-11-13	1033859855.663935245
2018-11-12	254381061.145236509
2018-11-11	4044620.466257961
2018-11-10	43795392.432839952
2018-11-09	767295922.272939217
2018-11-08	1618228567.493659114
2018-11-07	1932498493.40411701
2018-11-06	1193094694.057761409
2018-11-05	1379692946.508247623
2018-11-04	1150719329.948526843
2018-11-03	934197015.266639445
2018-11-02	1422013712.272954925
2018-11-01	859444721.962202054
2018-10-31	886072418.96272845
2018-10-30	1159464131.661941215
2018-10-29	895448544.091739177
2018-10-28	1092995239.76776234
2018-10-27	991354090.399357258
2018-10-26	1094249337.147760389
2018-10-25	910883248.527539161
2018-10-24	1312301038.954038333
2018-10-23	735063869.571185961
2018-10-22	763843005.97085535
2018-10-21	772330084.604768939
2018-10-20	1837824937.631342389
2018-10-19	547549971.849892361
2018-10-18	235876325.743905562
2018-10-17	731699166.537477014
2018-10-16	981298420.901545364
2018-10-15	1850244567.888202311
2018-10-14	1024107128.55468327
2018-10-13	705653864.381583886
2018-10-12	1195611237.000645856
2018-10-11	1406060099.153394535
2018-10-10	1278210295.554961033
2018-10-09	1399817862.280997086
2018-10-08	1023446096.995416348
2018-10-07	1023892596.126627643
2018-10-06	69012573.225808657
2018-10-05	197302119.751472061
2018-10-04	1101348971.334810351
2018-10-03	735564425.459313107
2018-10-02	2011448875.775766717
