date	average_transaction_value
2021-06-15	91621525425454.23002644
2021-06-14	64524520215489.32461783
2021-06-13	120263591234208.291531858
2021-06-12	102455961834336.344384359
2021-06-11	88773916810947.701812321
2021-06-10	116294154532831.816050885
2021-06-09	141141192255781.694661001
2021-06-08	110760655159748.878339558
2021-06-07	92940252748368.264413238
2021-06-06	67393212430838.048883412
2021-06-05	60496413147636.104943858
2021-06-04	188185808537285.093569034
2021-06-03	411883570184330.360936239
2021-06-02	135491311323255.350884054
2021-06-01	187453136307239.480302234
2021-05-31	181565263154176.373771224
2021-05-30	168836193671113.125847812
2021-05-29	109247887080813.244779786
2021-05-28	130326200874251.741435359
2021-05-27	155201487850532.340785102
2021-05-26	69164720959986.310078949
2021-05-25	171019305363399.584589181
2021-05-24	311599478566092.365508136
2021-05-23	361020153497272.391568912
2021-05-22	168017223559133.413057555
2021-05-21	130943316360714.432363927
2021-05-20	190216974512671.872339793
2021-05-19	173097479004125.521461365
2021-05-18	121150923447989.84552318
2021-05-17	138119651881936.812098758
2021-05-16	197818262447041.88200431
2021-05-15	100633255555395.449437318
2021-05-14	156455912753710.011624763
2021-05-13	191842320027508.077332224
2021-05-12	160557798639516.246812794
2021-05-11	160930049218038.421744276
2021-05-10	131255282047278.748155972
2021-05-09	156067809208586.85174537
2021-05-08	61926436950856.886675833
2021-05-07	133692424616476.068677502
2021-05-06	120636215928582.020290977
2021-05-05	155716142278024.01940568
2021-05-04	163481374649210.718682982
2021-05-03	126151260058561.06547342
2021-05-02	129166024650755.918888975
2021-05-01	179579703944098.553180448
2021-04-30	202914059451642.334204345
2021-04-29	299209661290960.020346293
2021-04-28	247709327119474.798898212
2021-04-27	158228724404702.181080744
2021-04-26	276536961117070.954078092
2021-04-25	206204721278441.836135253
2021-04-24	137950742729057.583384564
2021-04-23	278603038204553.543791103
2021-04-22	229410746722799.343086919
2021-04-21	171282995080913.561743499
2021-04-20	152171352755761.044823358
2021-04-19	173038855076339.725264076
2021-04-18	157588724662863.399092084
