date	total_transaction_volume
2022-09-15	50716167.496242288
2022-09-14	50629055.913915352
2022-09-13	72268981.729963304
2022-09-12	66679302.498172074
2022-09-11	49289198.834014657
2022-09-10	43911940.474287247
2022-09-09	51855187.847838844
2022-09-08	77730712.563487054
2022-09-07	78603516.551202663
2022-09-06	115599099.351171623
2022-09-05	61174927.498966451
2022-09-04	66455239.638973691
2022-09-03	52170407.102792051
2022-09-02	97019679.494633721
2022-09-01	115764111.744559823
2022-08-31	84183767.478384781
2022-08-30	105565713.636261996
2022-08-29	127400129.945469172
2022-08-28	79290552.456738703
2022-08-27	114858440.720449463
2022-08-26	127877441.681640515
2022-08-25	88810044.241621048
2022-08-24	102186741.15376956
2022-08-23	72852593.774059445
2022-08-22	112508579.466155522
2022-08-21	75548705.224151571
2022-08-20	68090804.630073234
2022-08-19	123432400.61806927
2022-08-18	95420803.201712489
2022-08-17	100680920.372527931
2022-08-16	97426907.704312222
2022-08-15	77356852.507804607
2022-08-14	81139381.243748662
2022-08-13	134058197.043189705
2022-08-12	51471075.166261367
2022-08-11	56868231.47684703
2022-08-10	48860591.183090699
2022-08-09	49561543.733449368
2022-08-08	50506112.117619952
2022-08-07	34423690.22110941
2022-08-06	46737277.479716751
2022-08-05	41897103.460221112
2022-08-04	45085289.966826212
2022-08-03	59494885.730686858
2022-08-02	64875537.016543326
2022-08-01	88502056.413294302
2022-07-31	69713168.108664281
2022-07-30	38926750.674698661
2022-07-29	80947328.448743146
2022-07-28	75247340.952198921
2022-07-27	80196952.454268777
2022-07-26	50786794.984391808
2022-07-25	63358051.382678009
2022-07-24	39884255.766395905
2022-07-23	39318844.516288114
2022-07-22	55734037.793223623
2022-07-21	117700313.609813947
2022-07-20	84245122.228188135
2022-07-19	117775096.915649714
2022-07-18	113549063.938107059
2022-07-17	46877192.381909791
2022-07-16	50492466.628975219
2022-07-15	93874564.497349773
2022-07-14	89168807.786289657
2022-07-13	74783808.684710337
2022-07-12	54103362.144173207
2022-07-11	51815358.793735259
2022-07-10	24352781.314792285
2022-07-09	41330962.058109831
2022-07-08	71435209.663212131
2022-07-07	51289595.976737713
2022-07-06	108837642.39741572
2022-07-05	78295272.986826725
2022-07-04	130684666.350052224
2022-07-03	99171203.529911776
2022-07-02	63660533.127758528
2022-07-01	99107520.977059573
2022-06-30	165906805.047397452
2022-06-29	100374070.862329608
2022-06-28	92610188.886366815
2022-06-27	78495594.326032904
2022-06-26	42556450.069096984
2022-06-25	40552103.892038397
2022-06-24	95297767.8726714
2022-06-23	138918332.824763565
2022-06-22	80400002.433536977
2022-06-21	63872437.346031845
2022-06-20	70518085.685099095
2022-06-19	73530407.571984427
2022-06-18	84850494.8777569
2022-06-17	47667015.422823695
2022-06-16	65419685.395961721
2022-06-15	120042625.112879091
2022-06-14	122418414.384255013
2022-06-13	130148229.792009371
2022-06-12	74587715.154446082
2022-06-11	54411945.805985163
2022-06-10	60272687.734038127
2022-06-09	44920392.094821861
2022-06-08	45078253.896319471
2022-06-07	39517399.840728257
2022-06-06	59069303.350265337
