date	total_transaction_volume
2023-05-18	869128.136752
2023-05-17	717558.398413
2023-05-16	546277.836622
2023-05-15	805014.602234
2023-05-14	434756.571398
2023-05-13	714394.257546
2023-05-12	887997.958559
2023-05-11	881954.06913
2023-05-10	1973750.757303
2023-05-09	1248484.226485
2023-05-08	1879943.011559
2023-05-07	418231.056109
2023-05-06	516570.529614
2023-05-05	555932.496049
2023-05-04	550426.506863
2023-05-03	597258.53739
2023-05-02	816588.55472
2023-05-01	681784.874595
2023-04-30	720991.397444
2023-04-29	645434.766447
2023-04-28	1010986.638667
2023-04-27	1292780.957757
2023-04-26	914477.227778
2023-04-25	660942.96452
2023-04-24	609399.649697
2023-04-23	601387.864043
2023-04-22	605108.119615
2023-04-21	823525.432246
2023-04-20	878645.291082
2023-04-19	976333.560236
2023-04-18	875963.580231
2023-04-17	780646.892345
2023-04-16	446631.874592
2023-04-15	536199.116552
2023-04-14	946664.41546
2023-04-13	828046.377343
2023-04-12	946869.740193
2023-04-11	809786.839997
2023-04-10	531726.118648
2023-04-09	558567.452299
2023-04-08	1117410.050031
2023-04-07	795260.213559
2023-04-06	526434.996457
2023-04-05	508588.979669
2023-04-04	568069.757836
2023-04-03	704450.090889
2023-04-02	393177.069217
2023-04-01	471482.331078
2023-03-31	500522.87035
2023-03-30	612558.712289
2023-03-29	1572716.647893
2023-03-28	995012.706744
2023-03-27	1544586.096139
2023-03-26	409673.162184
2023-03-25	811800.148587
2023-03-24	1092404.082612
2023-03-23	1504452.802011
2023-03-22	1114400.271831
2023-03-21	639463.310934
2023-03-20	678321.340493
2023-03-19	467028.055463
2023-03-18	503195.588795
2023-03-17	700780.956743
2023-03-16	543645.400924
2023-03-15	758444.184169
2023-03-14	927255.253441
2023-03-13	801559.118405
2023-03-12	652912.32897
2023-03-11	660050.535095
2023-03-10	1224132.681535
2023-03-09	920044.129991
2023-03-08	534652.598931
2023-03-07	512693.440178
2023-03-06	496356.574375
2023-03-05	298439.782306
2023-03-04	449065.546175
2023-03-03	548907.626095
2023-03-02	591294.680312
2023-03-01	673180.979209
2023-02-28	866136.930249
2023-02-27	430905.479262
2023-02-26	397248.806006
2023-02-25	450772.584761
2023-02-24	492114.568104
2023-02-23	406881.308302
2023-02-22	833504.161848
2023-02-21	880939.80741
2023-02-20	725610.133058
2023-02-19	501966.352946
2023-02-18	406887.26583
2023-02-17	540598.149593
2023-02-16	661512.364572
2023-02-15	641715.193463
2023-02-14	526135.498633
