date	num_transactions
2017-07-25	14267
2017-07-24	13464
2017-07-23	14126
2017-07-22	13498
2017-07-21	13982
2017-07-20	14180
2017-07-19	14800
2017-07-18	14589
2017-07-17	14293
2017-07-16	14359
2017-07-15	13222
2017-07-14	13490
2017-07-13	13633
2017-07-12	14570
2017-07-11	14616
2017-07-10	14029
2017-07-09	12839
2017-07-08	13482
2017-07-07	14396
2017-07-06	14051
2017-07-05	13892
2017-07-04	14568
2017-07-03	14110
2017-07-02	13192
2017-07-01	13674
2017-06-30	14051
2017-06-29	14029
2017-06-28	15514
2017-06-27	16128
2017-06-26	16832
2017-06-25	15591
2017-06-24	14072
2017-06-23	14713
2017-06-22	14435
2017-06-21	16465
2017-06-20	16258
2017-06-19	13778
2017-06-18	12811
2017-06-17	14772
2017-06-16	14642
2017-06-15	14130
2017-06-14	15161
2017-06-13	14240
2017-06-12	14441
2017-06-11	16036
2017-06-10	16124
2017-06-09	16599
2017-06-08	15087
2017-06-07	15487
2017-06-06	16517
2017-06-05	17202
2017-06-04	17105
2017-06-03	14902
2017-06-02	14276
2017-06-01	13548
2017-05-31	13252
2017-05-30	13616
2017-05-29	12745
2017-05-28	16273
2017-05-27	16613
2017-05-26	15288
2017-05-25	19095
2017-05-24	19925
2017-05-23	21764
2017-05-22	23016
2017-05-21	23200
2017-05-20	14850
2017-05-19	14274
2017-05-18	15141
2017-05-17	14549
2017-05-16	12585
2017-05-15	13136
2017-05-14	14932
2017-05-13	13060
2017-05-12	12288
2017-05-11	12447
2017-05-10	13603
2017-05-09	15441
2017-05-08	18393
2017-05-07	18799
2017-05-06	14398
2017-05-05	13951
2017-05-04	14013
2017-05-03	12177
2017-05-02	13242
2017-05-01	13960
2017-04-30	14903
2017-04-29	14166
2017-04-28	14309
2017-04-27	13037
2017-04-26	12308
2017-04-25	12611
2017-04-24	12472
2017-04-23	15139
2017-04-22	11864
2017-04-21	10750
2017-04-20	10722
2017-04-19	11958
2017-04-18	12292
2017-04-17	13050
2017-04-16	12994
2017-04-15	14118
2017-04-14	12121
2017-04-13	11954
2017-04-12	12725
2017-04-11	13692
2017-04-10	14375
2017-04-09	14447
2017-04-08	13540
2017-04-07	12747
2017-04-06	11505
2017-04-05	11996
2017-04-04	11852
2017-04-03	14943
2017-04-02	14968
2017-04-01	14333
2017-03-31	12265
2017-03-30	11296
2017-03-29	10482
2017-03-28	11953
2017-03-27	13171
2017-03-26	16592
2017-03-25	12908
2017-03-24	14176
2017-03-23	13281
2017-03-22	13110
2017-03-21	14045
2017-03-20	13133
2017-03-19	14935
2017-03-18	14144
2017-03-17	11773
2017-03-16	12205
2017-03-15	11604
2017-03-14	12714
2017-03-13	13291
2017-03-12	13239
2017-03-11	13289
2017-03-10	13721
2017-03-09	11786
2017-03-08	13077
2017-03-07	12560
2017-03-06	12791
2017-03-05	14021
2017-03-04	13406
2017-03-03	12650
2017-03-02	12852
2017-03-01	14446
2017-02-28	12983
2017-02-27	15283
2017-02-26	16624
2017-02-25	13744
2017-02-24	14819
2017-02-23	13009
2017-02-22	12317
2017-02-21	12270
2017-02-20	12932
2017-02-19	15849
2017-02-18	12915
2017-02-17	13618
2017-02-16	12321
2017-02-15	11877
2017-02-14	12129
2017-02-13	11560
2017-02-12	12658
2017-02-11	11584
2017-02-10	11133
2017-02-09	12444
2017-02-08	11223
2017-02-07	11072
2017-02-06	10680
2017-02-05	12946
2017-02-04	13863
2017-02-03	13485
2017-02-02	12090
2017-02-01	11658
2017-01-31	13221
2017-01-30	11183
2017-01-29	10993
2017-01-28	12852
2017-01-27	10979
2017-01-26	10893
2017-01-25	9713
2017-01-24	10479
2017-01-23	10264
2017-01-22	11713
2017-01-21	8847
2017-01-20	8899
2017-01-19	11544
2017-01-18	12875
2017-01-17	9223
2017-01-16	8585
2017-01-15	10735
2017-01-14	8970
2017-01-13	7968
2017-01-12	8266
2017-01-11	8112
2017-01-10	9220
2017-01-09	8038
2017-01-08	8804
2017-01-07	9681
2017-01-06	8863
2017-01-05	8953
2017-01-04	9614
2017-01-03	10955
2017-01-02	10017
2017-01-01	8490
2016-12-31	8872
2016-12-30	9476
2016-12-29	9801
2016-12-28	8967
2016-12-27	8974
2016-12-26	9790
2016-12-25	8664
2016-12-24	9382
2016-12-23	9693
2016-12-22	8799
2016-12-21	8634
2016-12-20	8650
2016-12-19	9134
2016-12-18	9833
2016-12-17	8669
2016-12-16	7594
2016-12-15	8567
2016-12-14	7773
2016-12-13	8264
2016-12-12	7841
2016-12-11	8605
2016-12-10	8376
2016-12-09	7241
2016-12-08	7883
2016-12-07	7773
2016-12-06	7523
2016-12-05	8449
2016-12-04	8235
2016-12-03	7709
2016-12-02	7726
2016-12-01	7830
2016-11-30	7392
2016-11-29	8509
2016-11-28	9131
2016-11-27	8594
2016-11-26	7602
2016-11-25	7517
2016-11-24	7554
2016-11-23	9112
2016-11-22	9692
2016-11-21	9100
2016-11-20	9039
2016-11-19	7573
2016-11-18	8501
2016-11-17	8433
2016-11-16	8197
2016-11-15	7592
2016-11-14	8643
2016-11-13	8120
2016-11-12	7910
2016-11-11	7671
2016-11-10	7561
2016-11-09	8343
2016-11-08	7896
2016-11-07	8727
2016-11-06	8666
2016-11-05	8294
2016-11-04	7354
2016-11-03	7888
2016-11-02	8440
2016-11-01	8332
2016-10-31	8119
2016-10-30	9778
2016-10-29	9489
2016-10-28	9125
2016-10-27	8496
2016-10-26	8289
2016-10-25	8232
2016-10-24	10140
2016-10-23	8851
2016-10-22	8394
2016-10-21	8256
2016-10-20	13675
2016-10-19	8397
2016-10-18	12193
2016-10-17	16343
2016-10-16	29085
2016-10-15	8902
2016-10-14	8480
2016-10-13	8174
2016-10-12	8210
2016-10-11	8948
2016-10-10	8162
2016-10-09	9500
2016-10-08	8830
2016-10-07	9522
2016-10-06	9960
2016-10-05	9070
2016-10-04	8494
2016-10-03	9080
2016-10-02	9098
2016-10-01	9358
2016-09-30	8924
2016-09-29	9382
2016-09-28	9746
2016-09-27	8809
2016-09-26	9072
2016-09-25	10237
2016-09-24	8365
2016-09-23	9936
2016-09-22	9209
2016-09-21	9875
2016-09-20	9644
2016-09-19	9993
2016-09-18	10113
2016-09-17	9423
2016-09-16	9371
2016-09-15	9874
2016-09-14	10455
2016-09-13	10369
2016-09-12	10478
2016-09-11	12217
2016-09-10	11162
2016-09-09	10539
2016-09-08	11179
2016-09-07	12403
2016-09-06	11143
2016-09-05	11346
2016-09-04	10954
2016-09-03	10882
2016-09-02	11282
2016-09-01	11350
2016-08-31	11289
2016-08-30	12024
2016-08-29	13638
2016-08-28	15400
2016-08-27	16085
2016-08-26	16085
2016-08-25	15305
2016-08-24	16583
2016-08-23	16010
2016-08-22	16839
2016-08-21	18750
2016-08-20	10691
2016-08-19	11369
2016-08-18	11167
2016-08-17	11420
2016-08-16	13961
2016-08-15	13830
2016-08-14	11857
2016-08-13	14221
2016-08-12	12991
2016-08-11	13929
2016-08-10	12684
2016-08-09	11793
2016-08-08	12839
2016-08-07	12485
2016-08-06	10101
2016-08-05	10600
2016-08-04	11321
2016-08-03	11319
2016-08-02	11393
2016-08-01	13937
2016-07-31	12859
2016-07-30	11830
2016-07-29	11433
2016-07-28	10066
2016-07-27	10468
2016-07-26	12242
2016-07-25	13361
2016-07-24	13582
2016-07-23	12906
2016-07-22	11826
2016-07-21	20974
2016-07-20	26783
2016-07-19	16021
2016-07-18	12376
2016-07-17	12930
2016-07-16	14314
2016-07-15	13614
2016-07-14	11050
2016-07-13	10526
2016-07-12	13454
2016-07-11	15466
2016-07-10	13774
2016-07-09	12432
2016-07-08	13144
2016-07-07	12645
2016-07-06	13071
2016-07-05	13744
2016-07-04	13898
2016-07-03	15242
2016-07-02	13253
2016-07-01	11308
2016-06-30	10862
2016-06-29	10817
2016-06-28	12025
2016-06-27	11826
2016-06-26	13062
2016-06-25	12267
2016-06-24	12212
2016-06-23	11090
2016-06-22	12695
2016-06-21	12188
2016-06-20	11558
2016-06-19	11830
2016-06-18	11075
2016-06-17	11639
2016-06-16	11706
2016-06-15	12300
2016-06-14	13928
2016-06-13	13553
2016-06-12	13154
2016-06-11	11362
2016-06-10	10663
2016-06-09	11559
2016-06-08	10938
2016-06-07	11782
2016-06-06	12174
2016-06-05	13076
2016-06-04	12958
2016-06-03	14457
2016-06-02	14690
2016-06-01	14491
2016-05-31	16334
2016-05-30	15362
2016-05-29	17197
2016-05-28	16386
2016-05-27	15010
2016-05-26	13803
2016-05-25	15193
2016-05-24	15907
2016-05-23	14644
2016-05-22	15021
2016-05-21	14426
2016-05-20	13718
2016-05-19	14811
2016-05-18	14649
2016-05-17	14660
2016-05-16	18318
2016-05-15	12963
2016-05-14	14584
2016-05-13	14986
2016-05-12	13834
2016-05-11	15949
2016-05-10	15413
2016-05-09	18378
2016-05-08	13587
2016-05-07	14914
2016-05-06	15027
2016-05-05	15156
2016-05-04	16648
2016-05-03	14899
2016-05-02	15223
2016-05-01	16680
2016-04-30	13095
2016-04-29	14081
2016-04-28	16215
2016-04-27	14573
2016-04-26	15604
2016-04-25	15787
2016-04-24	17896
2016-04-23	13691
2016-04-22	13842
2016-04-21	15174
2016-04-20	15106
2016-04-19	15391
2016-04-18	17152
2016-04-17	16802
2016-04-16	14276
2016-04-15	14923
2016-04-14	15078
2016-04-13	14884
2016-04-12	15344
2016-04-11	17822
2016-04-10	16756
2016-04-09	14651
2016-04-08	15093
2016-04-07	16216
2016-04-06	16740
2016-04-05	16771
2016-04-04	17775
2016-04-03	19266
2016-04-02	19907
2016-04-01	15467
2016-03-31	14406
2016-03-30	14537
2016-03-29	15544
2016-03-28	16148
2016-03-27	17500
2016-03-26	14774
2016-03-25	12797
2016-03-24	13148
2016-03-23	13240
2016-03-22	13985
2016-03-21	14122
2016-03-20	16221
2016-03-19	13856
2016-03-18	13245
2016-03-17	13852
2016-03-16	12222
2016-03-15	12880
2016-03-14	14683
2016-03-13	15612
2016-03-12	13390
2016-03-11	13562
2016-03-10	13561
2016-03-09	13145
2016-03-08	12772
2016-03-07	13989
2016-03-06	15780
2016-03-05	16485
2016-03-04	14491
2016-03-03	13652
2016-03-02	13386
2016-03-01	13564
2016-02-29	13761
2016-02-28	16989
2016-02-27	16999
2016-02-26	14320
2016-02-25	14544
2016-02-24	13186
2016-02-23	13957
2016-02-22	13773
2016-02-21	15248
2016-02-20	14891
2016-02-19	12576
2016-02-18	13146
2016-02-17	12835
2016-02-16	18021
2016-02-15	15926
2016-02-14	15256
2016-02-13	14793
2016-02-12	14242
2016-02-11	13647
2016-02-10	13601
2016-02-09	15315
2016-02-08	14829
2016-02-07	16677
2016-02-06	16901
2016-02-05	14742
2016-02-04	16134
2016-02-03	17612
2016-02-02	17601
2016-02-01	19537
2016-01-31	19994
2016-01-30	21360
2016-01-29	18780
2016-01-28	19327
2016-01-27	23025
2016-01-26	22513
2016-01-25	23581
2016-01-24	18619
2016-01-23	20516
2016-01-22	17864
2016-01-21	17334
2016-01-20	17081
2016-01-19	15045
2016-01-18	17946
2016-01-17	19706
2016-01-16	17606
2016-01-15	15115
2016-01-14	13900
2016-01-13	15973
2016-01-12	17390
2016-01-11	19032
2016-01-10	18891
2016-01-09	21780
2016-01-08	16453
2016-01-07	15721
2016-01-06	17583
2016-01-05	16082
2016-01-04	20104
2016-01-03	20381
2016-01-02	18781
2016-01-01	13689
2015-12-31	17886
2015-12-30	24430
2015-12-29	18668
2015-12-28	18332
2015-12-27	21666
2015-12-26	17388
2015-12-25	15148
2015-12-24	14887
2015-12-23	16231
2015-12-22	15307
2015-12-21	17072
2015-12-20	19119
2015-12-19	17742
2015-12-18	14496
2015-12-17	15473
2015-12-16	16571
2015-12-15	16293
2015-12-14	16425
2015-12-13	15534
2015-12-12	17547
2015-12-11	14511
2015-12-10	14435
2015-12-09	16420
2015-12-08	14245
2015-12-07	16853
2015-12-06	19250
2015-12-05	17728
2015-12-04	14058
2015-12-03	14975
2015-12-02	14069
2015-12-01	17660
2015-11-30	18241
2015-11-29	19968
2015-11-28	20397
2015-11-27	17754
2015-11-26	17825
2015-11-25	18166
2015-11-24	16622
2015-11-23	16853
2015-11-22	15986
2015-11-21	15037
2015-11-20	13552
2015-11-19	13945
2015-11-18	14867
2015-11-17	16793
2015-11-16	17041
2015-11-15	15731
2015-11-14	15035
2015-11-13	14359
2015-11-12	15405
2015-11-11	15047
2015-11-10	17540
2015-11-09	11580
2015-11-08	15009
2015-11-07	14422
2015-11-06	14414
2015-11-05	14237
2015-11-04	13878
2015-11-03	13823
2015-11-02	15084
2015-11-01	14663
2015-10-31	16068
2015-10-30	13875
2015-10-29	13628
2015-10-28	14099
2015-10-27	14355
2015-10-26	16760
2015-10-25	19016
2015-10-24	19034
2015-10-23	16795
2015-10-22	15673
2015-10-21	15739
2015-10-20	15079
2015-10-19	14923
2015-10-18	16037
2015-10-17	16427
2015-10-16	13280
2015-10-15	12323
2015-10-14	11848
2015-10-13	12513
2015-10-12	12827
2015-10-11	14451
2015-10-10	14625
2015-10-09	12232
2015-10-08	11781
2015-10-07	11831
2015-10-06	12496
2015-10-05	13153
2015-10-04	15186
2015-10-03	13084
2015-10-02	12332
2015-10-01	12409
2015-09-30	12324
2015-09-29	12187
2015-09-28	12043
2015-09-27	14344
2015-09-26	12873
2015-09-25	12416
2015-09-24	12124
2015-09-23	12059
2015-09-22	12812
2015-09-21	15181
2015-09-20	14548
2015-09-19	12859
2015-09-18	11887
2015-09-17	11629
2015-09-16	11638
2015-09-15	11233
2015-09-14	12455
2015-09-13	14779
2015-09-12	13081
2015-09-11	11841
2015-09-10	11159
2015-09-09	12667
2015-09-08	15284
2015-09-07	17756
2015-09-06	15006
2015-09-05	13898
2015-09-04	11725
2015-09-03	11922
2015-09-02	13223
2015-09-01	12007
2015-08-31	12605
2015-08-30	13226
2015-08-29	12764
2015-08-28	11550
2015-08-27	11606
2015-08-26	12199
2015-08-25	12272
2015-08-24	12654
2015-08-23	14050
2015-08-22	13894
2015-08-21	12361
2015-08-20	12615
2015-08-19	12715
2015-08-18	15080
2015-08-17	14833
2015-08-16	29065
2015-08-15	20807
2015-08-14	13047
2015-08-13	14638
2015-08-12	14909
2015-08-11	14846
2015-08-10	15778
2015-08-09	16943
2015-08-08	14893
2015-08-07	14831
2015-08-06	14689
2015-08-05	14233
2015-08-04	15152
2015-08-03	14961
2015-08-02	16027
2015-08-01	14144
2015-07-31	13685
2015-07-30	13591
2015-07-29	13646
2015-07-28	14839
2015-07-27	14125
2015-07-26	14929
2015-07-25	13048
2015-07-24	12582
2015-07-23	12933
2015-07-22	14126
2015-07-21	13562
2015-07-20	13691
2015-07-19	14216
2015-07-18	13178
2015-07-17	13182
2015-07-16	13552
2015-07-15	12998
2015-07-14	12989
2015-07-13	12955
2015-07-12	13420
2015-07-11	13666
2015-07-10	12627
2015-07-09	11932
2015-07-08	11609
2015-07-07	11685
2015-07-06	12554
2015-07-05	12953
2015-07-04	11304
2015-07-03	11207
2015-07-02	11505
2015-07-01	11071
2015-06-30	13055
2015-06-29	12668
2015-06-28	12804
2015-06-27	13054
2015-06-26	12422
2015-06-25	12990
2015-06-24	13639
2015-06-23	12107
2015-06-22	11393
2015-06-21	11802
2015-06-20	10976
2015-06-19	14220
2015-06-18	13917
2015-06-17	13801
2015-06-16	13157
2015-06-15	11706
2015-06-14	11884
2015-06-13	10632
2015-06-12	10023
2015-06-11	11240
2015-06-10	11061
2015-06-09	12136
2015-06-08	19872
2015-06-07	29397
2015-06-06	27286
2015-06-05	24744
2015-06-04	14146
2015-06-03	12065
2015-06-02	13838
2015-06-01	12572
2015-05-31	14157
2015-05-30	14056
2015-05-29	14803
2015-05-28	14964
2015-05-27	13364
2015-05-26	12250
2015-05-25	14459
2015-05-24	14232
2015-05-23	13614
2015-05-22	12978
2015-05-21	13124
2015-05-20	20858
2015-05-19	20261
2015-05-18	18539
2015-05-17	19712
2015-05-16	18035
2015-05-15	15981
2015-05-14	20722
2015-05-13	19714
2015-05-12	29341
2015-05-11	21445
2015-05-10	20467
2015-05-09	17307
2015-05-08	14126
2015-05-07	19246
2015-05-06	16664
2015-05-05	15804
2015-05-04	17693
2015-05-03	16602
2015-05-02	16358
2015-05-01	19325
2015-04-30	12925
2015-04-29	13544
2015-04-28	15145
2015-04-27	18981
2015-04-26	22179
2015-04-25	20644
2015-04-24	19183
2015-04-23	18432
2015-04-22	20071
2015-04-21	19875
2015-04-20	23547
2015-04-19	14831
2015-04-18	22627
2015-04-17	24759
2015-04-16	29535
2015-04-15	30269
2015-04-14	34610
2015-04-13	41724
2015-04-12	41308
2015-04-11	44677
2015-04-10	56506
2015-04-09	46279
2015-04-08	45825
2015-04-07	51941
2015-04-06	46807
2015-04-05	53737
2015-04-04	54912
2015-04-03	72693
2015-04-02	61795
2015-04-01	70990
2015-03-31	62743
2015-03-30	55964
2015-03-29	49704
2015-03-28	49939
2015-03-27	42847
2015-03-26	32601
2015-03-25	36144
2015-03-24	26415
2015-03-23	27728
2015-03-22	27248
2015-03-21	22937
2015-03-20	24994
2015-03-19	27135
2015-03-18	30766
2015-03-17	32639
2015-03-16	36083
2015-03-15	36227
2015-03-14	43578
2015-03-13	52068
2015-03-12	45352
2015-03-11	39579
2015-03-10	38852
2015-03-09	56493
2015-03-08	52689
2015-03-07	45126
2015-03-06	56371
2015-03-05	56761
2015-03-04	48372
2015-03-03	49478
2015-03-02	53779
2015-03-01	46176
2015-02-28	47225
2015-02-27	51326
2015-02-26	52079
2015-02-25	50845
2015-02-24	55863
2015-02-23	42483
2015-02-22	29249
2015-02-21	26645
2015-02-20	25969
2015-02-19	25301
2015-02-18	25151
2015-02-17	24912
2015-02-16	24726
2015-02-15	27147
2015-02-14	26245
2015-02-13	25542
2015-02-12	22731
2015-02-11	21279
2015-02-10	24034
2015-02-09	23110
2015-02-08	22938
2015-02-07	21556
2015-02-06	21232
2015-02-05	26232
2015-02-04	24969
2015-02-03	22882
2015-02-02	22540
2015-02-01	24353
2015-01-31	34536
2015-01-30	29952
2015-01-29	29928
2015-01-28	32096
2015-01-27	27971
2015-01-26	31106
2015-01-25	45057
2015-01-24	27574
2015-01-23	24786
2015-01-22	36480
2015-01-21	39806
2015-01-20	26943
2015-01-19	41248
2015-01-18	28692
2015-01-17	37839
2015-01-16	27890
2015-01-15	20655
2015-01-14	18369
2015-01-13	17866
2015-01-12	18832
2015-01-11	17945
2015-01-10	19837
2015-01-09	22598
2015-01-08	22694
2015-01-07	18878
2015-01-06	17535
2015-01-05	20895
2015-01-04	18203
2015-01-03	18519
2015-01-02	18218
2015-01-01	16722
2014-12-31	16867
2014-12-30	21399
2014-12-29	20820
2014-12-28	18301
2014-12-27	20156
2014-12-26	15323
2014-12-25	15411
2014-12-24	16282
2014-12-23	16880
2014-12-22	16665
2014-12-21	18314
2014-12-20	20537
2014-12-19	21865
2014-12-18	19698
2014-12-17	19814
2014-12-16	17666
2014-12-15	30881
2014-12-14	24378
2014-12-13	23593
2014-12-12	22700
2014-12-11	22625
2014-12-10	22780
2014-12-09	20718
2014-12-08	22763
2014-12-07	25666
2014-12-06	21190
2014-12-05	20237
2014-12-04	22029
2014-12-03	25562
2014-12-02	21688
2014-12-01	20763
2014-11-30	21832
2014-11-29	22003
2014-11-28	21101
2014-11-27	21904
2014-11-26	20156
2014-11-25	20917
2014-11-24	21420
2014-11-23	22121
2014-11-22	21131
2014-11-21	19615
2014-11-20	20339
2014-11-19	18989
2014-11-18	20296
2014-11-17	27577
2014-11-16	28526
2014-11-15	26231
2014-11-14	29574
2014-11-13	29154
2014-11-12	31145
2014-11-11	27514
2014-11-10	29791
2014-11-09	26504
2014-11-08	25507
2014-11-07	27194
2014-11-06	26074
2014-11-05	28088
2014-11-04	28344
2014-11-03	26569
2014-11-02	20750
2014-11-01	21192
2014-10-31	23279
2014-10-30	24084
2014-10-29	24636
2014-10-28	25529
2014-10-27	26594
2014-10-26	31669
2014-10-25	26265
2014-10-24	25614
2014-10-23	28710
2014-10-22	32669
2014-10-21	30663
2014-10-20	27405
2014-10-19	23870
2014-10-18	28961
2014-10-17	46027
2014-10-16	36064
2014-10-15	26472
2014-10-14	26887
2014-10-13	29234
2014-10-12	38794
2014-10-11	27714
2014-10-10	29615
2014-10-09	27764
2014-10-08	27456
2014-10-07	36453
2014-10-06	29359
2014-10-05	39669
2014-10-04	25923
2014-10-03	27487
2014-10-02	27348
2014-10-01	29115
2014-09-30	29548
2014-09-29	30343
2014-09-28	44331
2014-09-27	31988
2014-09-26	29864
2014-09-25	27505
2014-09-24	26259
2014-09-23	25356
2014-09-22	27240
2014-09-21	35175
2014-09-20	25764
2014-09-19	26177
2014-09-18	25548
2014-09-17	26929
2014-09-16	26761
2014-09-15	35426
2014-09-14	33149
2014-09-13	24231
2014-09-12	23137
2014-09-11	26058
2014-09-10	26919
2014-09-09	25193
2014-09-08	24272
2014-09-07	35725
2014-09-06	24885
2014-09-05	22383
2014-09-04	23027
2014-09-03	22290
2014-09-02	21058
2014-09-01	22376
2014-08-31	26803
2014-08-30	16347
2014-08-29	19629
2014-08-28	18576
2014-08-27	19783
2014-08-26	20707
2014-08-25	19111
2014-08-24	25861
2014-08-23	17457
2014-08-22	17012
2014-08-21	21450
2014-08-20	20689
2014-08-19	21572
2014-08-18	18475
2014-08-17	25896
2014-08-16	20975
2014-08-15	19725
2014-08-14	21436
2014-08-13	21208
2014-08-12	22052
2014-08-11	18973
2014-08-10	23309
2014-08-09	17468
2014-08-08	15187
2014-08-07	14721
2014-08-06	15617
2014-08-05	22954
2014-08-04	15484
2014-08-03	14940
2014-08-02	11483
2014-08-01	12527
2014-07-31	11244
2014-07-30	12383
2014-07-29	10031
2014-07-28	12080
2014-07-27	16027
2014-07-26	10961
2014-07-25	13210
2014-07-24	12919
2014-07-23	13873
2014-07-22	12670
2014-07-21	13052
2014-07-20	17267
2014-07-19	13185
2014-07-18	14050
2014-07-17	14109
2014-07-16	15041
2014-07-15	13837
2014-07-14	13251
2014-07-13	13290
2014-07-12	13047
2014-07-11	12685
2014-07-10	12513
2014-07-09	13475
2014-07-08	12813
2014-07-07	13490
2014-07-06	12389
2014-07-05	11471
2014-07-04	13463
2014-07-03	13746
2014-07-02	14063
2014-07-01	13376
2014-06-30	15105
2014-06-29	11970
2014-06-28	14069
2014-06-27	15172
2014-06-26	17039
2014-06-25	18951
2014-06-24	18955
2014-06-23	16652
2014-06-22	11757
2014-06-21	12244
2014-06-20	13928
2014-06-19	17403
2014-06-18	15042
2014-06-17	15854
2014-06-16	13156
2014-06-15	12773
2014-06-14	14005
2014-06-13	14565
2014-06-12	13526
2014-06-11	14309
2014-06-10	14597
2014-06-09	14196
2014-06-08	16844
2014-06-07	14658
2014-06-06	15860
2014-06-05	17865
2014-06-04	20292
2014-06-03	17408
2014-06-02	15456
2014-06-01	15918
2014-05-31	13492
2014-05-30	15365
2014-05-29	15194
2014-05-28	13330
2014-05-27	16228
2014-05-26	13075
2014-05-25	13587
2014-05-24	14234
2014-05-23	13590
2014-05-22	13865
2014-05-21	13406
2014-05-20	15551
2014-05-19	14942
2014-05-18	14482
2014-05-17	14598
2014-05-16	14172
2014-05-15	17741
2014-05-14	16106
2014-05-13	16859
2014-05-12	18713
2014-05-11	20907
2014-05-10	18053
2014-05-09	17459
2014-05-08	16016
2014-05-07	18362
2014-05-06	17816
2014-05-05	18421
2014-05-04	18109
2014-05-03	16417
2014-05-02	17230
2014-05-01	16517
2014-04-30	18007
2014-04-29	18314
2014-04-28	19991
2014-04-27	17554
2014-04-26	21667
2014-04-25	21181
2014-04-24	21775
2014-04-23	21495
2014-04-22	22720
2014-04-21	25284
2014-04-20	21627
2014-04-19	23487
2014-04-18	19774
2014-04-17	21360
2014-04-16	24861
2014-04-15	21284
2014-04-14	20989
2014-04-13	18611
2014-04-12	18190
2014-04-11	20944
2014-04-10	20178
2014-04-09	19194
2014-04-08	19633
2014-04-07	20593
2014-04-06	21360
2014-04-05	19409
2014-04-04	21125
2014-04-03	20067
2014-04-02	20666
2014-04-01	19466
2014-03-31	20008
2014-03-30	19671
2014-03-29	21247
2014-03-28	20534
2014-03-27	20208
2014-03-26	23740
2014-03-25	20857
2014-03-24	22512
2014-03-23	19403
2014-03-22	17718
2014-03-21	19364
2014-03-20	19528
2014-03-19	20583
2014-03-18	21308
2014-03-17	19149
2014-03-16	20387
2014-03-15	18848
2014-03-14	21083
2014-03-13	21500
2014-03-12	24460
2014-03-11	22316
2014-03-10	22563
2014-03-09	21570
2014-03-08	22263
2014-03-07	29074
2014-03-06	24880
2014-03-05	25393
2014-03-04	27832
2014-03-03	26128
2014-03-02	24640
2014-03-01	24546
2014-02-28	33059
2014-02-27	40992
2014-02-26	41726
2014-02-25	41313
2014-02-24	42020
2014-02-23	47503
2014-02-22	39447
2014-02-21	38809
2014-02-20	35700
2014-02-19	40359
2014-02-18	34785
2014-02-17	49618
2014-02-16	79892
2014-02-15	80503
2014-02-14	90049
2014-02-13	106939
2014-02-12	112329
2014-02-11	113567
2014-02-10	113475
2014-02-09	105517
2014-02-08	102224
2014-02-07	113192
2014-02-06	111750
2014-02-05	107109
2014-02-04	126498
2014-02-03	113258
2014-02-02	119020
2014-02-01	118891
2014-01-31	126169
2014-01-30	130391
2014-01-29	133027
2014-01-28	106441
2014-01-27	122782
2014-01-26	123054
2014-01-25	113307
2014-01-24	131067
2014-01-23	135840
2014-01-22	157172
2014-01-21	152117
2014-01-20	134647
2014-01-19	126917
2014-01-18	114531
2014-01-17	115242
2014-01-16	89490
2014-01-15	100800
2014-01-14	101843
2014-01-13	95133
2014-01-12	90436
2014-01-11	98417
2014-01-10	98353
2014-01-09	93016
2014-01-08	88155
2014-01-07	94604
2014-01-06	94878
2014-01-05	93925
2014-01-04	113294
2014-01-03	112748
2014-01-02	113632
2014-01-01	111953
2013-12-31	110061
2013-12-30	124248
2013-12-29	118035
2013-12-28	115220
2013-12-27	134915
2013-12-26	127257
2013-12-25	132603
2013-12-24	127901
2013-12-23	150488
2013-12-22	159617
2013-12-21	168832
2013-12-20	201444
2013-12-19	194104
2013-12-18	96709
2013-12-17	93972
2013-12-16	96239
2013-12-15	130625
2013-12-14	81979
2013-12-13	52247
2013-12-12	45496
2013-12-11	30526
2013-12-10	10867
2013-12-09	10865
2013-12-08	7151
2013-12-06	1
