date	unique_recievers
2020-06-07	51000
2020-06-06	49462
2020-06-05	57929
2020-06-04	57532
2020-06-03	48881
2020-06-02	94617
2020-06-01	52636
2020-05-31	55253
2020-05-30	54675
2020-05-29	32351
2020-05-28	22054
2020-05-27	26242
2020-05-26	56974
2020-05-25	24597
2020-05-24	40866
2020-05-23	44439
2020-05-22	52507
2020-05-21	29665
2020-05-20	27998
2020-05-19	73827
2020-05-18	58870
2020-05-17	56001
2020-05-16	52796
2020-05-15	63673
2020-05-14	57992
2020-05-13	58256
2020-05-12	91301
2020-05-11	65650
2020-05-10	66104
2020-05-09	58195
2020-05-08	59887
2020-05-07	62284
2020-05-06	56139
2020-05-05	86342
2020-05-04	58207
2020-05-03	55759
2020-05-02	50999
2020-05-01	63027
2020-04-30	76177
2020-04-29	67491
2020-04-28	79750
2020-04-27	49408
2020-04-26	43003
2020-04-25	46967
2020-04-24	48357
2020-04-23	52292
2020-04-22	45160
2020-04-21	76272
2020-04-20	49378
2020-04-19	42442
2020-04-18	43141
2020-04-17	45191
2020-04-16	57483
2020-04-15	48191
2020-04-14	80634
2020-04-13	52385
2020-04-12	46396
2020-04-11	42783
2020-04-10	53333
2020-04-09	48612
2020-04-08	172035
2020-04-07	137905
2020-04-06	56267
2020-04-05	55514
2020-04-04	56383
2020-04-03	55999
2020-04-02	33755
2020-04-01	33889
2020-03-31	62988
2020-03-30	32276
2020-03-29	53746
2020-03-28	63050
2020-03-27	63642
2020-03-26	63095
2020-03-25	64620
2020-03-24	100280
2020-03-23	73379
2020-03-22	74468
2020-03-21	73748
2020-03-20	79922
2020-03-19	75118
2020-03-18	70020
2020-03-17	106102
2020-03-16	81473
2020-03-15	56948
2020-03-14	28181
2020-03-13	37978
2020-03-12	33896
2020-03-11	39376
2020-03-10	56704
2020-03-09	35143
2020-03-08	32782
2020-03-07	54939
2020-03-06	56560
2020-03-05	61545
2020-03-04	52650
2020-03-03	74710
2020-03-02	49739
2020-03-01	49932
2020-02-29	45258
2020-02-28	57047
2020-02-27	53206
2020-02-26	62726
2020-02-25	68315
2020-02-24	51711
2020-02-23	47848
2020-02-22	39966
2020-02-21	45380
2020-02-20	52511
2020-02-19	54007
2020-02-18	72610
2020-02-17	65791
2020-02-16	59629
2020-02-15	55378
2020-02-14	55123
2020-02-13	57298
2020-02-12	57477
2020-02-11	75821
2020-02-10	52145
2020-02-09	53878
2020-02-08	50806
2020-02-07	55577
2020-02-06	64128
2020-02-05	68211
2020-02-04	77030
2020-02-03	57121
2020-02-02	63487
2020-02-01	55265
2020-01-31	64281
2020-01-30	57374
2020-01-29	65385
2020-01-28	91081
2020-01-27	64098
2020-01-26	50908
2020-01-25	51219
2020-01-24	57108
2020-01-23	53115
2020-01-22	42657
2020-01-21	74942
2020-01-20	61004
2020-01-19	61598
2020-01-18	63358
2020-01-17	69750
2020-01-16	57969
2020-01-15	68033
2020-01-14	102638
2020-01-13	46049
2020-01-12	55403
2020-01-11	64330
2020-01-10	62583
2020-01-09	53778
2020-01-08	63869
2020-01-07	91386
2020-01-06	75607
2020-01-05	64969
2020-01-04	50851
2020-01-03	62467
2020-01-02	43535
2020-01-01	25901
2019-12-31	58937
2019-12-30	53398
2019-12-29	56941
2019-12-28	55062
2019-12-27	56749
2019-12-26	53048
2019-12-25	50182
2019-12-24	84989
2019-12-23	63278
2019-12-22	49209
2019-12-21	45115
2019-12-20	50324
2019-12-19	55625
2019-12-18	63311
2019-12-17	84734
2019-12-16	49860
2019-12-15	41313
2019-12-14	47784
2019-12-13	43979
2019-12-12	50089
2019-12-11	45859
2019-12-10	73338
2019-12-09	43300
2019-12-08	39662
2019-12-07	39649
2019-12-06	46047
2019-12-05	49843
2019-12-04	49727
2019-12-03	73405
2019-12-02	44163
2019-12-01	23242
2019-11-30	43124
2019-11-29	50277
2019-11-28	53245
2019-11-27	55699
2019-11-26	77684
2019-11-25	57356
2019-11-24	49476
2019-11-23	48791
2019-11-22	58536
2019-11-21	51182
2019-11-20	40430
2019-11-19	68397
2019-11-18	43536
2019-11-17	34025
2019-11-16	34857
2019-11-15	49317
2019-11-14	45804
2019-11-13	43632
2019-11-12	69507
2019-11-11	48646
2019-11-10	53194
2019-11-09	48364
2019-11-08	54459
2019-11-07	53170
2019-11-06	55422
2019-11-05	80356
2019-11-04	53256
2019-11-03	51119
2019-11-02	49428
2019-11-01	54314
2019-10-31	59961
2019-10-30	62262
2019-10-29	87272
2019-10-28	59928
2019-10-27	64839
2019-10-26	75895
2019-10-25	66578
2019-10-24	53491
2019-10-23	51691
2019-10-22	78457
2019-10-21	52438
2019-10-20	51022
2019-10-19	51428
2019-10-18	54266
2019-10-17	55174
2019-10-16	55518
2019-10-15	89141
2019-10-14	54690
2019-10-13	51932
2019-10-12	47414
2019-10-11	47426
2019-10-10	51380
2019-10-09	57726
2019-10-08	89792
2019-10-07	63870
2019-10-06	54355
2019-10-05	50906
2019-10-04	58277
2019-10-03	34145
2019-10-02	28003
2019-10-01	60726
2019-09-30	50730
2019-09-29	51152
2019-09-28	51248
2019-09-27	58158
2019-09-26	64411
2019-09-25	67707
2019-09-24	90622
2019-09-23	37824
2019-09-22	58730
2019-09-21	62025
2019-09-20	70738
2019-09-19	62277
2019-09-18	63277
2019-09-17	91075
2019-09-16	53530
2019-09-15	49708
2019-09-14	55329
2019-09-13	53902
2019-09-12	57594
2019-09-11	61255
2019-09-10	84899
2019-09-09	61429
2019-09-08	54673
2019-09-07	61552
2019-09-06	74720
2019-09-05	61583
2019-09-04	67973
2019-09-03	117700
2019-09-02	228989
2019-09-01	458179
2019-08-31	51678
2019-08-30	57513
2019-08-29	64416
2019-08-28	59971
2019-08-27	84021
2019-08-26	59163
2019-08-25	51306
2019-08-24	48989
2019-08-23	50381
2019-08-22	60748
2019-08-21	60943
2019-08-20	89612
2019-08-19	49950
2019-08-18	52045
2019-08-17	40182
2019-08-16	62751
2019-08-15	64081
2019-08-14	63218
2019-08-13	81229
2019-08-12	48169
2019-08-11	49515
2019-08-10	52760
2019-08-09	56270
2019-08-08	59710
2019-08-07	62897
2019-08-06	88982
2019-08-05	63293
2019-08-04	33187
2019-08-03	55956
2019-08-02	58901
2019-08-01	61791
2019-07-31	61039
2019-07-30	81336
2019-07-29	53395
2019-07-28	49357
2019-07-27	57453
2019-07-26	52972
2019-07-25	54738
2019-07-24	45610
2019-07-23	92043
2019-07-22	57320
2019-07-21	55466
2019-07-20	79602
2019-07-19	74780
2019-07-18	68676
2019-07-17	56058
2019-07-16	92430
2019-07-15	75111
2019-07-14	68409
2019-07-13	63812
2019-07-12	68968
2019-07-11	79795
2019-07-10	74282
2019-07-09	96430
2019-07-08	62968
2019-07-07	66853
2019-07-06	69536
2019-07-05	43882
2019-07-04	63828
2019-07-03	71548
2019-07-02	56605
2019-07-01	61550
2019-06-30	70849
2019-06-29	72598
2019-06-28	79992
2019-06-27	91031
2019-06-26	74265
2019-06-25	98310
2019-06-24	60558
2019-06-23	73939
2019-06-22	84285
2019-06-21	69146
2019-06-20	61407
2019-06-19	62393
2019-06-18	88485
2019-06-17	65915
2019-06-16	68005
2019-06-15	60582
2019-06-14	45043
2019-06-13	53310
2019-06-12	60209
2019-06-11	80034
2019-06-10	57120
2019-06-09	57064
2019-06-08	56267
2019-06-07	58197
2019-06-06	60023
2019-06-05	59705
2019-06-04	97080
2019-06-03	63595
2019-06-02	69001
2019-06-01	60960
2019-05-31	41387
2019-05-30	45567
2019-05-29	70627
2019-05-28	91652
2019-05-27	72940
2019-05-26	62690
2019-05-25	59475
2019-05-24	64003
2019-05-23	60135
2019-05-22	78154
2019-05-21	96164
2019-05-20	79850
2019-05-19	100063
2019-05-18	64285
2019-05-17	69195
2019-05-16	82808
2019-05-15	74602
2019-05-14	115828
2019-05-13	74682
2019-05-12	79366
2019-05-11	73650
2019-05-10	146475
2019-05-09	52117
2019-05-08	53899
2019-05-07	91456
2019-05-06	54362
2019-05-05	49290
2019-05-04	56823
2019-05-03	58630
2019-05-02	50554
2019-05-01	49207
2019-04-30	83193
2019-04-29	46150
2019-04-28	41689
2019-04-27	44101
2019-04-26	55925
2019-04-25	52669
2019-04-24	52397
2019-04-23	72098
2019-04-22	49815
2019-04-21	46947
2019-04-20	46587
2019-04-19	35474
2019-04-18	49328
2019-04-17	49514
2019-04-16	61018
2019-04-15	46926
2019-04-14	43206
2019-04-13	42309
2019-04-12	48860
2019-04-11	47963
2019-04-10	47070
2019-04-09	75711
2019-04-08	61192
2019-04-07	55264
2019-04-06	36718
2019-04-05	28393
2019-04-04	34769
2019-04-03	47814
2019-04-02	56506
2019-04-01	26070
2019-03-31	22685
2019-03-30	25721
2019-03-29	26009
2019-03-28	24466
2019-03-27	26830
2019-03-26	44604
2019-03-25	20960
2019-03-24	18104
2019-03-23	20605
2019-03-22	21009
2019-03-21	22011
2019-03-20	19516
2019-03-19	40501
2019-03-18	20761
2019-03-17	16371
2019-03-16	20374
2019-03-15	18033
2019-03-14	19021
2019-03-13	21386
2019-03-12	35298
2019-03-11	18126
2019-03-10	15081
2019-03-09	16383
2019-03-08	17098
2019-03-07	15300
2019-03-06	16428
2019-03-05	28736
2019-03-04	15769
2019-03-03	14361
2019-03-02	15667
2019-03-01	16790
2019-02-28	16858
2019-02-27	20168
2019-02-26	23805
2019-02-25	20431
2019-02-24	22134
2019-02-23	17033
2019-02-22	18143
2019-02-21	18799
2019-02-20	20982
2019-02-19	24208
2019-02-18	23792
2019-02-17	15882
2019-02-16	16430
2019-02-15	22002
2019-02-14	27461
2019-02-13	36265
2019-02-12	21252
2019-02-11	16697
2019-02-10	16340
2019-02-09	17483
2019-02-08	17744
2019-02-07	16731
2019-02-06	18400
2019-02-05	15276
2019-02-04	16344
2019-02-03	17257
2019-02-02	18603
2019-02-01	18519
2019-01-31	18018
2019-01-30	19635
2019-01-29	17524
2019-01-28	18717
2019-01-27	16052
2019-01-26	15762
2019-01-25	17538
2019-01-24	19732
2019-01-23	16224
2019-01-22	15652
2019-01-21	15807
2019-01-20	13998
2019-01-19	14078
2019-01-18	14636
2019-01-17	14929
2019-01-16	18213
2019-01-15	14699
2019-01-14	15428
2019-01-13	14989
2019-01-12	13371
2019-01-11	15083
2019-01-10	15388
2019-01-09	17153
2019-01-08	15705
2019-01-07	15372
2019-01-06	31795
2019-01-05	14963
2019-01-04	15784
2019-01-03	17221
2019-01-02	26033
2019-01-01	11726
2018-12-31	15360
2018-12-30	14571
2018-12-29	15419
2018-12-28	17080
2018-12-27	16798
2018-12-26	15079
2018-12-25	14000
2018-12-24	16105
2018-12-23	14384
2018-12-22	16251
2018-12-21	23043
2018-12-20	24701
2018-12-19	20970
2018-12-18	14803
2018-12-17	16219
2018-12-16	13995
2018-12-15	15747
2018-12-14	16845
2018-12-13	22212
2018-12-12	27119
2018-12-11	15668
2018-12-10	15451
2018-12-09	13652
2018-12-08	14715
2018-12-07	19172
2018-12-06	16602
2018-12-05	16253
2018-12-04	14265
2018-12-03	13510
2018-12-02	11379
2018-12-01	16395
2018-11-30	19417
2018-11-29	15536
2018-11-28	24662
2018-11-27	43249
2018-11-26	36520
2018-11-25	11568
2018-11-24	7476
2018-11-23	8265
2018-11-22	8075
2018-11-21	7345
2018-11-20	285203
2018-11-19	270430
2018-11-18	8467
2018-11-17	8592
2018-11-16	7993
2018-11-15	28489
2018-11-14	46291
2018-11-13	44403
2018-11-12	39111
2018-11-11	35189
2018-11-10	33817
2018-11-09	34286
2018-11-08	36682
2018-11-07	37186
2018-11-06	39657
2018-11-05	38060
2018-11-04	41077
2018-11-03	40275
2018-11-02	32151
2018-11-01	28467
2018-10-31	28557
2018-10-30	26892
2018-10-29	29645
2018-10-28	25546
2018-10-27	26449
2018-10-26	29709
2018-10-25	27885
2018-10-24	28132
2018-10-23	28694
2018-10-22	29742
2018-10-21	26618
2018-10-20	26206
2018-10-19	31504
2018-10-18	29343
2018-10-17	28046
2018-10-16	31701
2018-10-15	33382
2018-10-14	27308
2018-10-13	28565
2018-10-12	27841
2018-10-11	27522
2018-10-10	25694
2018-10-09	24973
2018-10-08	24349
2018-10-07	23331
2018-10-06	26106
2018-10-05	27388
2018-10-04	25640
2018-10-03	27703
2018-10-02	27200
2018-10-01	29521
2018-09-30	28655
2018-09-29	27151
2018-09-28	29786
2018-09-27	35353
2018-09-26	33808
2018-09-25	28461
2018-09-24	27227
2018-09-23	24415
2018-09-22	25272
2018-09-21	34138
2018-09-20	27356
2018-09-19	28971
2018-09-18	29223
2018-09-17	27957
2018-09-16	27649
2018-09-15	38018
2018-09-14	28680
2018-09-13	28477
2018-09-12	31794
2018-09-11	45860
2018-09-10	30745
2018-09-09	26143
2018-09-08	26014
2018-09-07	26848
2018-09-06	28653
2018-09-05	28474
2018-09-04	28614
2018-09-03	28221
2018-09-02	66074
2018-09-01	57608
2018-08-31	32634
2018-08-30	28538
2018-08-29	32531
2018-08-28	29732
2018-08-27	29652
2018-08-26	24017
2018-08-25	23121
2018-08-24	25732
2018-08-23	26248
2018-08-22	26991
2018-08-21	24500
2018-08-20	25321
2018-08-19	27434
2018-08-18	24366
2018-08-17	26325
2018-08-16	26576
2018-08-15	29315
2018-08-14	30191
2018-08-13	27141
2018-08-12	22526
2018-08-11	22550
2018-08-10	27393
2018-08-09	28244
2018-08-08	30991
2018-08-07	28947
2018-08-06	28900
2018-08-05	25034
2018-08-04	25067
2018-08-03	28036
2018-08-02	29938
2018-08-01	40994
2018-07-31	33749
2018-07-30	30241
2018-07-29	27869
2018-07-28	27809
2018-07-27	31242
2018-07-26	37638
2018-07-25	30984
2018-07-24	32322
2018-07-23	27929
2018-07-22	28121
2018-07-21	37484
2018-07-20	32905
2018-07-19	30318
2018-07-18	34438
2018-07-17	34149
2018-07-16	30247
2018-07-15	23141
2018-07-14	27685
2018-07-13	23984
2018-07-12	30047
2018-07-11	28312
2018-07-10	27897
2018-07-09	26458
2018-07-08	27113
2018-07-07	26022
2018-07-06	26776
2018-07-05	29950
2018-07-04	30464
2018-07-03	37094
2018-07-02	75309
2018-07-01	54300
2018-06-30	31780
2018-06-29	28372
2018-06-28	28440
2018-06-27	28745
2018-06-26	28834
2018-06-25	28044
2018-06-24	26838
2018-06-23	27732
2018-06-22	31059
2018-06-21	32462
2018-06-20	31168
2018-06-19	30818
2018-06-18	30393
2018-06-17	24656
2018-06-16	26226
2018-06-15	30171
2018-06-14	32761
2018-06-13	32276
2018-06-12	36032
2018-06-11	33097
2018-06-10	31304
2018-06-09	28314
2018-06-08	33432
2018-06-07	32101
2018-06-06	36884
2018-06-05	34733
2018-06-04	34848
2018-06-03	33824
2018-06-02	32238
2018-06-01	34023
2018-05-31	35123
2018-05-30	35927
2018-05-29	33792
2018-05-28	32879
2018-05-27	28391
2018-05-26	29469
2018-05-25	34721
2018-05-24	33751
2018-05-23	37000
2018-05-22	35117
2018-05-21	36243
2018-05-20	33090
2018-05-19	30323
2018-05-18	36037
2018-05-17	35994
2018-05-16	40853
2018-05-15	42357
2018-05-14	40195
2018-05-13	34368
2018-05-12	36457
2018-05-11	40674
2018-05-10	42230
2018-05-09	39901
2018-05-08	42183
2018-05-07	41597
2018-05-06	41303
2018-05-05	45663
2018-05-04	45270
2018-05-03	47968
2018-05-02	44581
2018-05-01	38075
2018-04-30	39798
2018-04-29	37625
2018-04-28	37045
2018-04-27	41605
2018-04-26	43304
2018-04-25	50958
2018-04-24	57661
2018-04-23	55896
2018-04-22	39331
2018-04-21	38156
2018-04-20	44827
2018-04-19	37160
2018-04-18	38807
2018-04-17	32864
2018-04-16	36033
2018-04-15	35993
2018-04-14	29894
2018-04-13	35155
2018-04-12	30315
2018-04-11	29778
2018-04-10	28701
2018-04-09	30731
2018-04-08	26984
2018-04-07	31307
2018-04-06	37549
2018-04-05	35135
2018-04-04	41532
2018-04-03	46905
2018-04-02	37744
2018-04-01	35581
2018-03-31	35797
2018-03-30	41249
2018-03-29	40854
2018-03-28	38056
2018-03-27	38825
2018-03-26	33781
2018-03-25	32075
2018-03-24	33938
2018-03-23	34160
2018-03-22	37288
2018-03-21	43923
2018-03-20	37286
2018-03-19	35763
2018-03-18	30493
2018-03-17	34003
2018-03-16	35656
2018-03-15	36068
2018-03-14	36512
2018-03-13	36086
2018-03-12	34331
2018-03-11	31956
2018-03-10	33581
2018-03-09	36219
2018-03-08	39513
2018-03-07	38093
2018-03-06	39778
2018-03-05	35683
2018-03-04	35440
2018-03-03	38693
2018-03-02	38022
2018-03-01	41379
2018-02-28	40285
2018-02-27	41320
2018-02-26	39477
2018-02-25	34024
2018-02-24	34597
2018-02-23	39022
2018-02-22	43270
2018-02-21	39712
2018-02-20	45953
2018-02-19	41368
2018-02-18	37768
2018-02-17	42598
2018-02-16	42499
2018-02-15	50392
2018-02-14	46358
2018-02-13	41253
2018-02-12	41960
2018-02-11	39372
2018-02-10	42441
2018-02-09	49853
2018-02-08	48743
2018-02-07	42526
2018-02-06	43430
2018-02-05	37868
2018-02-04	37314
2018-02-03	39277
2018-02-02	51577
2018-02-01	49641
2018-01-31	57335
2018-01-30	52349
2018-01-29	46243
2018-01-28	40088
2018-01-27	44003
2018-01-26	44539
2018-01-25	46305
2018-01-24	41491
2018-01-23	47934
2018-01-22	50456
2018-01-21	45728
2018-01-20	49241
2018-01-19	51235
2018-01-18	72259
2018-01-17	71457
2018-01-16	69400
2018-01-15	74390
2018-01-14	81144
2018-01-13	75823
2018-01-12	74604
2018-01-11	73433
2018-01-10	87391
2018-01-09	78031
2018-01-08	78706
2018-01-07	75442
2018-01-06	83477
2018-01-05	92822
2018-01-04	101302
2018-01-03	90642
2018-01-02	76949
2018-01-01	48564
2017-12-31	54702
2017-12-30	68191
2017-12-29	78022
2017-12-28	63355
2017-12-27	69542
2017-12-26	61483
2017-12-25	57443
2017-12-24	64135
2017-12-23	85123
2017-12-22	100829
2017-12-21	142232
2017-12-20	246753
2017-12-19	88727
2017-12-18	51447
2017-12-17	43240
2017-12-16	40020
2017-12-15	44337
2017-12-14	55874
2017-12-13	37927
2017-12-12	39287
2017-12-11	34944
2017-12-10	27077
2017-12-09	29259
2017-12-08	42759
2017-12-07	40044
2017-12-06	39066
2017-12-05	33738
2017-12-04	31949
2017-12-03	32507
2017-12-02	27178
2017-12-01	29750
2017-11-30	34388
2017-11-29	44575
2017-11-28	36800
2017-11-27	33647
2017-11-26	30838
2017-11-25	30572
2017-11-24	61355
2017-11-23	41495
2017-11-22	30748
2017-11-21	27979
2017-11-20	26208
2017-11-19	25856
2017-11-18	34017
2017-11-17	34388
2017-11-16	43609
2017-11-15	40343
2017-11-14	41727
2017-11-13	59726
2017-11-12	117801
2017-11-11	72605
2017-11-10	67702
2017-11-09	33852
2017-11-08	31406
2017-11-07	23952
2017-11-06	26959
2017-11-05	24939
2017-11-04	24206
2017-11-03	33056
2017-11-02	27494
2017-11-01	19717
2017-10-31	15971
2017-10-30	22253
2017-10-29	21685
2017-10-28	18504
2017-10-27	17402
2017-10-26	13449
2017-10-25	13810
2017-10-24	13643
2017-10-23	16277
2017-10-22	10120
2017-10-21	12171
2017-10-20	13506
2017-10-19	11959
2017-10-18	14674
2017-10-17	21003
2017-10-16	20198
2017-10-15	12017
2017-10-14	15454
2017-10-13	20435
2017-10-12	17026
2017-10-11	11539
2017-10-10	12361
2017-10-09	13013
2017-10-08	9881
2017-10-07	7834
2017-10-06	11119
2017-10-05	13479
2017-10-04	13081
2017-10-03	8966
2017-10-02	12372
2017-10-01	12552
2017-09-30	12179
2017-09-29	9475
2017-09-28	12619
2017-09-27	14601
2017-09-26	10287
2017-09-25	31877
2017-09-24	9848
2017-09-23	9990
2017-09-22	10646
2017-09-21	11071
2017-09-20	13364
2017-09-19	15145
2017-09-18	12875
2017-09-17	7486
2017-09-16	10768
2017-09-15	12925
2017-09-14	11030
2017-09-13	9499
2017-09-12	8807
2017-09-11	10115
2017-09-10	8625
2017-09-09	9574
2017-09-08	12467
2017-09-07	13300
2017-09-06	13854
2017-09-05	11867
2017-09-04	12307
2017-09-03	11476
2017-09-02	11863
2017-09-01	14790
2017-08-31	14303
2017-08-30	16086
2017-08-29	20278
2017-08-28	17062
2017-08-27	12349
2017-08-26	13911
2017-08-25	19539
2017-08-24	22332
2017-08-23	18541
2017-08-22	25810
2017-08-21	26805
2017-08-20	29564
2017-08-19	42842
2017-08-18	35467
2017-08-17	17122
2017-08-16	172485
2017-08-15	11692
2017-08-14	15690
2017-08-13	11207
2017-08-12	10795
2017-08-11	15926
2017-08-10	14919
2017-08-09	15737
2017-08-08	19023
2017-08-07	23444
2017-08-06	15656
2017-08-05	21123
2017-08-04	32752
2017-08-03	26142
2017-08-02	8422
2017-08-01	195192
2017-07-31	489625
2017-07-30	392526
2017-07-29	425857
2017-07-28	494868
2017-07-27	451681
2017-07-26	466870
2017-07-25	517496
2017-07-24	474541
2017-07-23	358632
2017-07-22	441834
2017-07-21	547502
2017-07-20	481058
2017-07-19	524264
2017-07-18	565158
2017-07-17	479721
2017-07-16	410710
2017-07-15	451471
2017-07-14	476135
2017-07-13	494142
2017-07-12	517730
2017-07-11	568210
2017-07-10	571743
2017-07-09	394159
2017-07-08	455208
2017-07-07	563645
2017-07-06	463050
2017-07-05	482961
2017-07-04	556314
2017-07-03	501255
2017-07-02	413279
2017-07-01	445488
2017-06-30	537958
2017-06-29	470186
2017-06-28	555064
2017-06-27	560226
2017-06-26	519235
2017-06-25	381984
2017-06-24	472557
2017-06-23	512077
2017-06-22	537782
2017-06-21	588063
2017-06-20	597585
2017-06-19	536103
2017-06-18	436538
2017-06-17	479953
2017-06-16	540746
2017-06-15	580592
2017-06-14	568698
2017-06-13	614421
2017-06-12	541499
2017-06-11	470014
2017-06-10	520078
2017-06-09	576412
2017-06-08	613972
2017-06-07	660803
2017-06-06	622671
2017-06-05	578976
2017-06-04	540711
2017-06-03	605991
2017-06-02	537558
2017-06-01	614166
2017-05-31	617352
2017-05-30	637725
2017-05-29	601885
2017-05-28	596264
2017-05-27	654899
2017-05-26	645246
2017-05-25	662908
2017-05-24	640061
2017-05-23	692361
2017-05-22	606807
2017-05-21	611102
2017-05-20	649281
2017-05-19	636788
2017-05-18	572440
2017-05-17	594271
2017-05-16	460313
2017-05-15	639774
2017-05-14	694308
2017-05-13	626471
2017-05-12	604902
2017-05-11	572969
2017-05-10	598115
2017-05-09	625406
2017-05-08	696458
2017-05-07	587834
2017-05-06	682979
2017-05-05	526909
2017-05-04	679999
2017-05-03	550749
2017-05-02	614822
2017-05-01	551972
2017-04-30	540702
2017-04-29	642235
2017-04-28	586354
2017-04-27	557979
2017-04-26	609972
2017-04-25	584158
2017-04-24	453239
2017-04-23	493710
2017-04-22	539037
2017-04-21	618096
2017-04-20	495083
2017-04-19	570818
2017-04-18	559686
2017-04-17	472848
2017-04-16	432840
2017-04-15	528215
2017-04-14	561926
2017-04-13	454897
2017-04-12	553250
2017-04-11	590807
2017-04-10	553346
2017-04-09	499572
2017-04-08	471278
2017-04-07	553829
2017-04-06	554492
2017-04-05	584974
2017-04-04	500739
2017-04-03	573371
2017-04-02	508580
2017-04-01	507081
2017-03-31	493112
2017-03-30	535663
2017-03-29	540611
2017-03-28	557919
2017-03-27	463483
2017-03-26	472154
2017-03-25	494219
2017-03-24	551674
2017-03-23	543385
2017-03-22	575728
2017-03-21	545092
2017-03-20	518568
2017-03-19	515807
2017-03-18	509225
2017-03-17	543316
2017-03-16	601394
2017-03-15	531597
2017-03-14	565668
2017-03-13	521155
2017-03-12	424837
2017-03-11	521803
2017-03-10	557070
2017-03-09	548264
2017-03-08	535813
2017-03-07	585036
2017-03-06	543765
2017-03-05	528307
2017-03-04	492064
2017-03-03	585314
2017-03-02	571140
2017-03-01	543739
2017-02-28	553650
2017-02-27	503810
2017-02-26	465876
2017-02-25	573151
2017-02-24	592849
2017-02-23	553256
2017-02-22	490955
2017-02-21	489603
2017-02-20	506899
2017-02-19	462252
2017-02-18	513637
2017-02-17	553133
2017-02-16	492534
2017-02-15	501382
2017-02-14	536093
2017-02-13	505954
2017-02-12	425086
2017-02-11	477257
2017-02-10	510227
2017-02-09	578186
2017-02-08	518395
2017-02-07	559268
2017-02-06	442154
2017-02-05	514043
2017-02-04	502716
2017-02-03	562391
2017-02-02	454601
2017-02-01	601656
2017-01-31	525283
2017-01-30	451202
2017-01-29	441643
2017-01-28	463345
2017-01-27	465116
2017-01-26	524790
2017-01-25	516565
2017-01-24	499622
2017-01-23	426992
2017-01-22	430785
2017-01-21	486344
2017-01-20	518577
2017-01-19	519228
2017-01-18	502849
2017-01-17	505493
2017-01-16	476272
2017-01-15	419817
2017-01-14	449032
2017-01-13	469169
2017-01-12	485897
2017-01-11	494044
2017-01-10	543574
2017-01-09	477139
2017-01-08	458378
2017-01-07	506908
2017-01-06	565287
2017-01-05	497941
2017-01-04	548257
2017-01-03	517044
2017-01-02	531761
2017-01-01	357305
2016-12-31	451732
2016-12-30	498148
2016-12-29	514273
2016-12-28	517026
2016-12-27	511700
2016-12-26	450363
2016-12-25	355912
2016-12-24	423041
2016-12-23	529202
2016-12-22	532689
2016-12-21	544885
2016-12-20	511873
2016-12-19	511407
2016-12-18	420849
2016-12-17	462260
2016-12-16	498294
2016-12-15	481548
2016-12-14	498282
2016-12-13	511132
2016-12-12	494528
2016-12-11	444330
2016-12-10	460109
2016-12-09	474676
2016-12-08	497849
2016-12-07	564849
2016-12-06	572923
2016-12-05	520835
2016-12-04	443020
2016-12-03	525345
2016-12-02	580824
2016-12-01	411567
2016-11-30	501311
2016-11-29	501783
2016-11-28	534089
2016-11-27	436312
2016-11-26	504941
2016-11-25	529475
2016-11-24	557812
2016-11-23	479994
2016-11-22	492919
2016-11-21	489499
2016-11-20	453900
2016-11-19	460961
2016-11-18	496667
2016-11-17	486037
2016-11-16	484086
2016-11-15	516650
2016-11-14	491782
2016-11-13	422472
2016-11-12	443419
2016-11-11	441170
2016-11-10	482868
2016-11-09	472992
2016-11-08	518476
2016-11-07	492885
2016-11-06	412938
2016-11-05	441694
2016-11-04	431493
2016-11-03	469157
2016-11-02	458410
2016-11-01	440172
2016-10-31	458129
2016-10-30	361704
2016-10-29	421854
2016-10-28	447113
2016-10-27	547626
2016-10-26	391833
2016-10-25	428712
2016-10-24	408284
2016-10-23	372681
2016-10-22	392102
2016-10-21	461349
2016-10-20	477768
2016-10-19	342027
2016-10-18	455545
2016-10-17	421959
2016-10-16	382336
2016-10-15	393117
2016-10-14	423463
2016-10-13	400829
2016-10-12	416738
2016-10-11	460412
2016-10-10	397281
2016-10-09	413236
2016-10-08	447546
2016-10-07	473349
2016-10-06	502250
2016-10-05	469216
2016-10-04	483561
2016-10-03	499261
2016-10-02	366218
2016-10-01	397762
2016-09-30	449407
2016-09-29	441070
2016-09-28	433379
2016-09-27	431518
2016-09-26	426480
2016-09-25	379155
2016-09-24	370504
2016-09-23	389855
2016-09-22	392934
2016-09-21	411234
2016-09-20	427616
2016-09-19	399524
2016-09-18	370801
2016-09-17	396633
2016-09-16	361207
2016-09-15	400266
2016-09-14	393616
2016-09-13	412280
2016-09-12	395878
2016-09-11	374515
2016-09-10	356383
2016-09-09	383193
2016-09-08	399956
2016-09-07	407031
2016-09-06	414603
2016-09-05	423612
2016-09-04	350961
2016-09-03	363630
2016-09-02	385797
2016-09-01	388001
2016-08-31	394751
2016-08-30	438894
2016-08-29	374648
2016-08-28	333017
2016-08-27	367721
2016-08-26	387030
2016-08-25	399273
2016-08-24	413115
2016-08-23	400206
2016-08-22	409852
2016-08-21	361552
2016-08-20	401405
2016-08-19	403954
2016-08-18	407196
2016-08-17	417323
2016-08-16	425475
2016-08-15	356045
2016-08-14	365223
2016-08-13	366312
2016-08-12	391538
2016-08-11	422720
2016-08-10	411774
2016-08-09	391787
