date	average_transaction_value
2020-01-03	81357085301.282440783
2020-01-02	78982485754.620297905
2020-01-01	87471251916.638554217
2019-12-31	105407877459.158231084
2019-12-30	50287510008.840669727
2019-12-29	32147128787.885684043
2019-12-28	21173483550.075865715
2019-12-27	35384895009.843541054
2019-12-26	44955097677.114315407
2019-12-25	39669344415.350012086
2019-12-24	57155869482.676130895
2019-12-23	60382093575.149302094
2019-12-22	40195736702.076944215
2019-12-21	83737708536.157350869
2019-12-20	56613981327.946405566
2019-12-19	67862301610.751247327
2019-12-18	66086056258.863047809
2019-12-17	83966713866.790333717
2019-12-16	80107277130.014884644
2019-12-15	81619359144.605097287
2019-12-14	92702193877.714174455
2019-12-13	104441287547.57036693
2019-12-12	181013531244.042563973
2019-12-11	39230658110.693639694
2019-12-10	191956619291.183542368
2019-12-09	160484108385.635661133
2019-12-08	157981358274.096465147
2019-12-07	105583293344.817907878
2019-12-06	172502964736.696808511
2019-12-05	199025628791.165714286
2019-12-04	158578486812.620217816
2019-12-03	165202435572.635092725
2019-12-02	104553305312.580481999
2019-12-01	57766809359.347799697
2019-11-30	59564428343.482258562
2019-11-29	47186277657.523100304
2019-11-28	59107528880.802507837
2019-11-27	51675954623.774183887
2019-11-26	47003555022.297220467
2019-11-25	95668824187.95549105
2019-11-24	73161257942.128072445
2019-11-23	86628511465.595056454
2019-11-22	104443259210.098403483
2019-11-21	93030596336.528525919
2019-11-20	76428169091.890402281
2019-11-19	77739216455.475314052
2019-11-18	83375816532.825062814
2019-11-17	97600144282.317423995
2019-11-16	109143664820.684585685
2019-11-15	133755752825.009340339
2019-11-14	100780837638.581969487
2019-11-13	120699626963.322646459
2019-11-12	111338398339.064366632
2019-11-11	135966230484.385624814
2019-11-10	156118903245.852444176
2019-11-09	183034194469.32
2019-11-08	183051856284.022605592
2019-11-07	145401472167.190435281
2019-11-06	52587949764.612496245
2019-11-05	49773714741.737757172
2019-11-04	49766416701.092809365
2019-11-03	49404049592.934768638
2019-11-02	63892213304.827777778
2019-11-01	73200606597.926224784
2019-10-31	82382742958.914539102
2019-10-30	142642436973.516698344
2019-10-29	104611833090.855907002
2019-10-28	111470841841.447665469
2019-10-27	102549194696.085503815
2019-10-26	142393514916.477099237
2019-10-25	138053749736.701359703
2019-10-24	133811875707.481649985
2019-10-23	159957048159.893722467
2019-10-22	100267910269.614849188
2019-10-21	99036545155.261533941
2019-10-20	115707964543.788235294
2019-10-19	130707528077.330359889
2019-10-18	139142552977.725668754
2019-10-17	147996316496.609913793
2019-10-16	148980575475.990796573
2019-10-15	165524640287.5
2019-10-14	176241453354.785526316
2019-10-13	185748603270.052289704
2019-10-12	202829774551.900492611
2019-10-11	93344897878.905113804
2019-10-10	68257920887.163705584
2019-10-09	70252119704.293062201
2019-10-08	78480499505.070655442
2019-10-07	87320461365.687673772
2019-10-06	82313747357.250621118
2019-10-05	66269707775.065313327
2019-10-04	78501730250.863716295
2019-10-03	46257922682.801953819
2019-10-02	30611983966.128228228
2019-10-01	41743298240.226415094
2019-09-30	64467043037.080595604
2019-09-29	94887803331.685034235
2019-09-28	58690055265.244113264
2019-09-27	64279150550.104
2019-09-26	69313090026.17118554
2019-09-25	107035703663.422084901
2019-09-24	54034278397.774030354
2019-09-23	59152729355.325484352
2019-09-22	41043262882.380150376
2019-09-21	50256131913.597289157
2019-09-20	50149091076.496800465
2019-09-19	49589122664.542070773
2019-09-18	67192750823.24691358
2019-09-17	50328398297.262445887
2019-09-16	37232831886.531547321
2019-09-15	40505115333.378094726
2019-09-14	22559313257.098306798
2019-09-13	32988368431.766340302
2019-09-12	207576268511.744326412
2019-09-11	71046590897.870643992
2019-09-10	66168130943.271249667
2019-09-09	60842146288.8415
2019-09-08	60003889115.578876646
2019-09-07	70947354801.23245614
2019-09-06	74940752064.88110868
2019-09-05	74306435459.925925926
2019-09-04	96394582352.97724462
2019-09-03	143629020875.206129645
2019-09-02	108743789083.578495854
2019-09-01	125520776470.900849858
2019-08-31	109230661295.775136064
2019-08-30	123071652970.53427762
2019-08-29	132802522740.254824064
2019-08-28	100822673778.969849246
2019-08-27	55026822593.071366532
2019-08-26	58764388131.893101761
2019-08-25	53743255271.002936074
2019-08-24	63276193518.093693097
2019-08-23	62753950489.159988985
2019-08-22	65844677586.479044164
2019-08-21	37608813083.194990177
2019-08-20	22377665708.345146167
2019-08-19	31430844173.623035111
2019-08-18	20282856751.333333333
2019-08-17	26775851992.901346649
2019-08-16	33063209334.070525428
2019-08-15	43334342165.285813437
2019-08-14	53451637480.404750742
2019-08-13	45011604167.98994301
2019-08-12	36664266857.674277503
2019-08-11	37140528772.568744663
2019-08-10	31256702428.843806803
2019-08-09	43219748143.837360595
2019-08-08	71829007112.819174562
2019-08-07	57860873060.630130874
2019-08-06	85946399090.155251893
2019-08-05	66964162709.544468547
2019-08-04	54706748605.79649779
2019-08-03	84298890662.930459464
2019-08-02	70508168187.574787972
2019-08-01	72227102086.611876396
2019-07-31	84956038949.258916522
2019-07-30	94615658720.528033473
2019-07-29	93430969401.448348412
2019-07-28	114737832809.988241058
2019-07-27	97089200237.031494304
2019-07-26	89244318777.335135135
2019-07-25	103030432071.265938069
2019-07-24	457492796927.9681585
2019-07-23	34703877614.054846939
2019-07-22	25095181822.131274989
2019-07-21	31902056308.362318841
2019-07-20	38743854924.400218998
2019-07-19	53292137843.220102022
2019-07-18	113242360562.59255931
2019-07-17	63055075384.858016682
2019-07-16	79883798108.668945515
2019-07-15	91876580649.472885934
2019-07-14	83494946226.739348371
2019-07-13	51237178743.30312262
2019-07-12	42246631782.126774848
2019-07-11	51984357193.471354167
2019-07-10	71449926899.969100571
2019-07-09	67749286433.836172695
2019-07-08	57954047575.816732197
2019-07-07	61116376632.154135338
2019-07-06	81456398281.338379814
2019-07-05	100843030726.842517695
2019-07-04	81013805194.569894693
2019-07-03	85730772118.055555556
2019-07-02	94242290535.101829562
2019-07-01	107601771868.670500839
2019-06-30	109112433963.670652715
2019-06-29	58914159394.990473738
2019-06-28	56057276764.516547574
2019-06-27	68372905193.542007755
2019-06-26	51029366079.688001365
2019-06-25	53083215704.677332783
2019-06-24	56361777060.399288573
2019-06-23	57905840406.844202092
2019-06-22	71849168760.194761301
2019-06-21	59087385923.788530466
2019-06-20	77398678543.118979495
2019-06-19	105180375856.943523634
2019-06-18	102287884480.555395942
2019-06-17	99896224989.043533931
2019-06-16	93162644830.177464789
2019-06-15	65821523234.882938644
2019-06-14	54801466993.645924082
2019-06-13	53570215628.671542212
2019-06-12	56494400969.178215415
2019-06-11	43476006229.472058824
2019-06-10	49302897968.650635209
2019-06-09	37429940194.987371512
2019-06-08	34166403021.943167702
2019-06-07	33172956260.137525916
2019-06-06	41498250310.665300977
2019-06-05	66794254159.227006444
2019-06-04	61567385069.460645812
2019-06-03	39086234436.757970244
2019-06-02	48054769249.657538195
2019-06-01	62237562351.636587367
2019-05-31	63532510141.202433342
2019-05-30	67562389586.344382647
2019-05-29	52243252407.798065296
2019-05-28	49879341533.150286878
2019-05-27	81996442066.618611047
2019-05-26	50647821795.261204289
2019-05-25	32521031434.743803879
2019-05-24	30742270111.652824722
2019-05-23	39715177600.258703803
2019-05-22	47282519970.42053973
2019-05-21	33715942275.402638859
2019-05-20	27527632176.268831515
2019-05-19	29719008352.202752779
2019-05-18	29843105030.413981431
2019-05-17	46692170914.261411765
2019-05-16	83880727492.60108129
2019-05-15	59987936095.782473223
2019-05-14	38532967276.735845214
2019-05-13	25768627820.38818668
2019-05-12	19845994291.552604957
2019-05-11	21312052139.769059956
2019-05-10	21660071136.903766841
2019-05-09	45507849635.959545777
2019-05-08	35763723175.035670732
2019-05-07	37299840002.207949309
2019-05-06	50960507048.338973799
2019-05-05	35199036877.996936786
2019-05-04	59029980773.654803241
2019-05-03	46625349976.340941512
2019-05-02	25410222868.559734513
2019-05-01	33944529054.983660621
2019-04-30	31084293043.947479732
2019-04-29	52616132520.160164271
2019-04-28	55145085880.763026052
2019-04-27	75875703786.682377049
2019-04-26	137379381318.605695509
2019-04-25	58500817024.871116226
2019-04-24	40009626197.763353765
2019-04-23	34423597527.529494665
2019-04-22	51647690671.486069786
2019-04-21	51054324273.872727273
2019-04-20	53150133032.437895342
2019-04-19	68132209809.680020284
2019-04-18	62395011601.376146789
2019-04-17	29405019717.20345985
2019-04-16	24222097469.650028043
2019-04-15	37343663328.247444863
2019-04-14	34624770422.856785317
2019-04-13	29700812750.539319072
2019-04-12	36881349239.954504301
2019-04-11	56045229893.501183899
2019-04-10	42783465264.449470147
2019-04-09	39067396098.665650125
2019-04-08	30194884564.784615385
2019-04-07	28817866878.870490038
2019-04-06	53526762848.24205379
2019-04-05	69671960914.323321054
2019-04-04	70197160376.417734238
2019-04-03	71295041004.111879321
2019-04-02	140250352178.050210182
2019-04-01	87732567175.833417594
2019-03-31	42297187876.549861068
2019-03-30	60288301914.835575976
2019-03-29	33972518550.79772931
2019-03-28	28590734663.202891566
2019-03-27	46357646559.846983387
2019-03-26	48089721725.40796839
2019-03-25	60778078640.389134555
2019-03-24	109882584483.638518024
2019-03-23	49648206218.74186551
2019-03-22	46497887567.505732152
2019-03-21	39242550831.021393308
2019-03-20	66652324569.340034322
2019-03-19	41531474798.818893236
2019-03-18	42438305201.990830946
2019-03-17	30413660759.158805565
2019-03-16	35560344174.84047402
2019-03-15	28916264929.262828947
2019-03-14	33029668767.560538117
2019-03-13	27714211477.113932085
2019-03-12	39834255014.169063599
2019-03-11	47632990781.621088435
2019-03-10	30659573342.829553508
2019-03-09	54798548613.395764394
2019-03-08	59997716416.38231503
2019-03-07	32948791131.015731515
2019-03-06	38994205371.390965226
2019-03-05	57676858279.448087432
2019-03-04	116886973167.192811555
2019-03-03	31287078916.596146985
2019-03-02	36435444428.256494574
2019-03-01	25151200043.590094837
2019-02-28	35756176231.620221169
2019-02-27	67038178079.29915279
2019-02-26	53534203696.307668232
2019-02-25	85866360186.658634538
2019-02-24	98544948819.007177033
2019-02-23	63755531860.94077381
2019-02-22	33874575935.339994291
2019-02-21	33830184598.375909993
2019-02-20	44389430796.49640884
2019-02-19	62100886619.77310705
2019-02-18	36020053113.055263158
2019-02-17	51441674641.850663376
2019-02-16	35511566576.1171875
2019-02-15	27847197962.14384213
2019-02-14	32199536065.992968511
2019-02-13	51269629251.016888151
2019-02-12	64847787029.623668639
2019-02-11	42995779101.378807107
2019-02-10	22613317765.535005225
2019-02-09	24328238385.402671119
2019-02-08	25862197629.416089505
2019-02-07	26096025927.83233953
2019-02-06	30551041428.986533149
2019-02-05	15117759991.294422827
2019-02-04	21638781596.731591449
2019-02-03	26597900539.991919192
2019-02-02	22702401336.906617946
2019-02-01	23354675611.46332737
2019-01-31	17699620700.276496035
2019-01-30	27577844260.959510037
2019-01-29	53123219665.650584795
2019-01-28	29709830376.295810846
2019-01-27	14302586932.076468415
2019-01-26	22713808383.896754009
2019-01-25	14772080945.97109375
2019-01-24	30718104398.60096463
2019-01-23	25105497045.302769461
2019-01-22	16401258732.416243655
2019-01-21	34898624955.655686937
2019-01-20	41879760355.669849431
2019-01-19	18464623096.726725664
2019-01-18	25820127134.422102062
2019-01-17	36962192566.643147897
2019-01-16	33370195653.186184406
2019-01-15	36980922831.127775037
2019-01-14	32861559042.757364106
2019-01-13	25435180025.506801535
2019-01-12	26628484362.559803922
2019-01-11	50762109577.822840011
2019-01-10	36446493951.25886194
2019-01-09	26025507574.538291139
2019-01-08	18701990908.667972281
2019-01-07	32246367775.686097257
2019-01-06	37910232967.083540373
2019-01-05	27988118549.522149837
2019-01-04	30166101338.592159342
2019-01-03	25885703082.298452012
2019-01-02	31443316869.484629862
2019-01-01	28487335946.588756257
2018-12-31	21960750507.928669883
2018-12-30	32578987867.946905767
2018-12-29	25371074843.537074148
2018-12-28	24575246123.380277926
2018-12-27	29946576542.951035163
2018-12-26	34963392606.279416532
2018-12-25	23631114264.318399453
2018-12-24	22654373766.933609959
2018-12-23	45463966913.291226913
2018-12-22	49532870378.554880108
2018-12-21	61179485596.891248058
2018-12-20	70028272983.149311789
2018-12-19	104139120352.341016384
2018-12-18	33451653721.535867769
2018-12-17	33654397049.503552672
2018-12-16	39176270656.998219373
2018-12-15	48695472438.811618536
2018-12-14	52474015471.506852858
2018-12-13	65175337706.663115846
2018-12-12	40481387297.826553138
2018-12-11	31898594076.192234246
2018-12-10	46697662752.927802407
2018-12-09	27185177795.262734584
2018-12-08	45131197405.268276762
2018-12-07	50190372454.220362302
2018-12-06	43708613865.531449893
2018-12-05	63363601047.26955267
2018-12-04	37691851909.97452625
2018-12-03	53015372913.261799874
2018-12-02	79603345058.724294518
2018-12-01	46723038643.429282869
2018-11-30	84446914503.370170224
2018-11-29	61289917935.802604046
2018-11-28	54555989013.683758701
2018-11-27	73767491049.333648691
2018-11-26	84644868233.780433397
2018-11-25	37731644477.72484472
2018-11-24	57654064496.720694645
2018-11-23	58853753611.239253582
2018-11-22	49692076429.047416612
2018-11-21	69132094790.396650837
2018-11-20	151853171077.297009776
2018-11-19	45268328714.250280584
2018-11-18	16994506979.666448231
2018-11-17	20431835119.910887656
2018-11-16	18143314418.858137222
2018-11-15	33700479235.617907043
2018-11-14	37662740064.519000521
2018-11-13	17315424578.025158711
2018-11-12	16381149538.584807256
2018-11-11	13338818784.089777006
2018-11-10	22813243241.994695701
2018-11-09	26467069538.956692913
2018-11-08	20390082452.72516129
2018-11-07	14614879666.569163477
2018-11-06	16967561273.505845324
2018-11-05	12952111615.309364162
2018-11-04	10923210209.699938004
2018-11-03	7567096105.278583474
2018-11-02	17167117976.947139123
2018-11-01	15123050468.593759849
2018-10-31	21985854100.311357702
2018-10-30	17126462073.702907712
2018-10-29	17092221291.378003958
2018-10-28	12570134491.705231004
2018-10-27	12405627277.151036831
2018-10-26	18516358726.914946325
2018-10-25	14267739040.093387314
2018-10-24	12282862901.551897577
2018-10-23	16103733902.736974087
2018-10-22	10808094505.351701006
2018-10-21	13994815598.06473747
2018-10-20	23332674921.467521119
2018-10-19	9254488849.297213622
2018-10-18	17569644888.219518378
2018-10-17	12946735816.8790174
2018-10-16	21721569547.042564802
2018-10-15	46036199623.738560534
2018-10-14	31326041680.033444816
2018-10-13	26335277517.953110911
2018-10-12	36201582418.334133333
2018-10-11	27827231506.934320988
2018-10-10	26022067910.830816555
2018-10-09	25588650259.293798228
2018-10-08	18214647533.599209291
2018-10-07	30608741361.242284786
2018-10-06	19351096122.475722706
2018-10-05	22306029064.32622493
2018-10-04	22770109148.745201669
2018-10-03	25379666816.471171406
2018-10-02	14860027047.083019882
2018-10-01	15925143885.44355048
2018-09-30	18582124314.640956732
2018-09-29	17336613192.816401816
2018-09-28	22438913038.125803962
2018-09-27	31278024330.414292854
2018-09-26	23834264496.245684263
2018-09-25	19911705904.230023641
2018-09-24	23726414024.529261084
2018-09-23	12521532383.570827489
2018-09-22	15915765411.339526117
2018-09-21	22147959195.649166291
2018-09-20	20729763600.894723805
2018-09-19	11974521897.237731734
2018-09-18	16722830364.743603133
2018-09-17	12752141602.293618187
2018-09-16	7332517714.18696069
2018-09-15	13560028226.6395656
2018-09-14	14410375514.085265121
2018-09-13	20884938578.785608309
2018-09-12	26346806945.032983142
2018-09-11	22897541242.253634476
2018-09-10	21788407104.657495789
2018-09-09	15527811904.109427609
2018-09-08	13932646552.841787122
2018-09-07	15886349066.284741144
2018-09-06	22233796836.694031866
2018-09-05	15779570281.949628844
2018-09-04	7246745322.636763269
2018-09-03	13618650629.93926903
2018-09-02	8276791936.663472706
2018-09-01	13536525223.815402365
2018-08-31	15309392980.426019792
2018-08-30	8758265083.388002201
2018-08-29	10447294006.9607787
2018-08-28	14770417869.337877313
2018-08-27	13254724128.11800386
2018-08-26	9106508118.835658387
2018-08-25	13024421654.804368175
2018-08-24	6944537304.765746199
2018-08-23	11364477702.776420455
2018-08-22	13590286932.820717131
2018-08-21	18513720933.519086022
2018-08-20	10018849284.76071964
2018-08-19	6830747054.403645833
2018-08-18	8618335571.279960383
2018-08-17	11402218324.891652847
2018-08-16	10634943163.076762246
2018-08-15	18505688934.773857257
2018-08-14	26315281683.865705615
2018-08-13	18510110641.927624309
2018-08-12	7803792035.578631453
2018-08-11	12274952137.304423244
2018-08-10	12490050505.078404018
2018-08-09	14917645379.673239437
2018-08-08	21093608708.807049608
2018-08-07	12554555883.806658446
2018-08-06	12781611591.167615948
2018-08-05	11467021582.474304419
2018-08-04	9646646127.614759648
2018-08-03	8596761073.907281366
2018-08-02	13062934804.747593583
2018-08-01	17162452611.678571429
2018-07-31	10047174477.493865031
2018-07-30	9225445473.379705755
2018-07-29	9778434373.924172905
2018-07-28	14563108303.553965559
2018-07-27	23688402791.812722327
2018-07-26	22735542666.333084112
2018-07-25	13498165076.277481932
2018-07-24	14630169549.984873129
2018-07-23	11959910027.690916089
2018-07-22	13156794968.385114046
2018-07-21	7589895996.92232254
2018-07-20	5448864226.431737589
2018-07-19	5941579141.874708851
2018-07-18	8920883082.88858227
2018-07-17	11547998603.821508756
2018-07-16	13286620919.469709718
2018-07-15	7766038005.068876023
2018-07-14	10628377486.22926256
2018-07-13	8483233371.39189059
2018-07-12	7126336237.025507493
2018-07-11	4391317901.61906702
2018-07-10	14053821431.600984067
2018-07-09	16867312359.657862558
2018-07-08	13933245840.620680346
2018-07-07	14111906290.020294118
2018-07-06	23859372485.130653266
2018-07-05	14209430023.097449126
2018-07-04	11879027276.441232099
2018-07-03	10849007424.346174715
2018-07-02	15056473964.889507154
2018-07-01	6237425543.558669002
2018-06-30	2490748659.506278855
2018-06-29	12722995055.894497863
2018-06-28	12042184601.047519034
2018-06-27	8356485339.962847493
2018-06-26	11139373895.659961686
2018-06-25	5221059814.557737628
2018-06-24	4756246028.806003632
2018-06-23	6185968913.629293036
2018-06-22	8273725218.127386015
2018-06-21	5377917070.364925922
2018-06-20	4424386121.860636204
2018-06-19	5390848265.013887428
2018-06-18	10132628961.541996348
2018-06-17	5866163377.224944568
2018-06-16	5436735899.260027192
2018-06-15	8582252899.57554108
2018-06-14	10684172426.691354199
2018-06-13	8438977261.056758338
2018-06-12	3760831196.378502802
2018-06-11	3224539544.987010412
2018-06-10	2582118667.909322274
2018-06-09	1581886831.053135522
2018-06-08	2058991773.919835761
2018-06-07	2265486360.710513447
2018-06-06	3155188136.034237439
2018-06-05	3103646502.280322961
2018-06-04	5288301740.289855072
2018-06-03	17193524812.579393939
2018-06-02	19193023781.901151832
2018-06-01	24838394581.646498094
2018-05-31	12660438110.730212355
2018-05-30	7872625499.335586347
2018-05-29	22781533902.763483575
2018-05-28	43589628003.908264602
2018-05-27	22378920187.819601785
2018-05-26	14879418094.571352691
2018-05-25	18458046591.14849921
2018-05-24	16864499627.581230713
2018-05-23	12669064196.98778258
2018-05-22	8108044526.57218972
2018-05-21	8354613425.636142106
2018-05-20	9912099223.905530942
2018-05-19	8904174194.891544118
2018-05-18	10783233798.789880614
2018-05-17	4297976947.733516027
2018-05-16	9090788089.448481461
2018-05-15	6955246081.91320302
2018-05-14	10051006229.089118336
2018-05-13	16234451616.762633352
2018-05-12	8959209183.281409365
2018-05-11	9430755118.137055838
2018-05-10	11953049199.869514628
2018-05-09	8304740784.734620887
2018-05-08	11384621652.685610465
2018-05-07	13622721290.015902141
2018-05-06	11757835872.648928083
2018-05-05	6909128442.279553903
2018-05-04	10167013901.589667698
2018-05-03	12785581940.924732476
2018-05-02	16741526764.672345645
2018-05-01	17674480742.589613971
2018-04-30	6137159169.252051245
2018-04-29	1873941731.278583196
2018-04-28	1416810338.006779661
2018-04-27	11279991492.140250855
2018-04-26	16508466424.259568436
2018-04-25	21906459563.001188884
2018-04-24	24155800874.6128782
2018-04-23	26431374472.398738424
2018-04-22	28483101023.770994685
2018-04-21	21115257932.183737295
2018-04-20	13483644290.809222813
2018-04-19	16712861944.210571551
2018-04-18	13778831950.231586608
2018-04-17	14249412575.493985967
2018-04-16	19350202288.548429106
2018-04-15	12504674223.100072254
2018-04-14	10169309167.377990431
2018-04-13	12091129964.745579424
2018-04-12	21695391901.189210444
2018-04-11	27677766360.178365731
2018-04-10	15766712248.886726894
2018-04-09	3227208880.316937355
2018-04-08	2052792836.289545359
2018-04-07	2963974822.776470588
2018-04-06	2690697438.6534235
2018-04-05	3276389500.339836751
2018-04-04	17493900670.207799341
2018-04-03	10157653369.101814022
2018-04-02	13598028347.073281453
2018-04-01	11536373299.522583944
2018-03-31	7531434830.995321435
2018-03-30	9493827991.609727165
2018-03-29	14890079091.307179487
2018-03-28	15016264301.720301581
2018-03-27	18501082421.482694107
2018-03-26	22532505124.894590846
2018-03-25	21499383952.481630415
2018-03-24	27186206838.008225411
2018-03-23	19075312625.759905058
2018-03-22	5333572588.144239547
2018-03-21	16978740578.729932373
2018-03-20	10969125324.351276652
2018-03-19	12221046199.627475716
2018-03-18	15521866845.951602136
2018-03-17	22592353193.478123906
2018-03-16	15557179026.238587425
2018-03-15	12702794881.478463517
2018-03-14	12337813064.078536436
2018-03-13	14899560191.648495271
2018-03-12	14130665736.175226586
2018-03-11	15487748795.674576271
2018-03-10	17712152001.171007539
2018-03-09	24755804520.583618278
2018-03-08	6652690373.072827804
2018-03-07	2025086256.147140154
2018-03-06	7040970405.81515775
2018-03-05	9204816871.355830234
2018-03-04	8588291872.180053619
2018-03-03	7568405962.292898103
2018-03-02	12009855985.187516289
2018-03-01	12026611623.021282364
2018-02-28	8444951147.4745996
2018-02-27	9177169476.320082165
2018-02-26	8567247321.594352704
2018-02-25	1074135505.535204333
2018-02-24	1732214952.54172921
2018-02-23	1429081266.851975684
2018-02-22	11574106797.898730722
2018-02-21	8266453694.566679502
2018-02-20	7248562219.39830085
2018-02-19	8209611749.026005888
2018-02-18	6815939762.138986218
2018-02-17	7645196540.49787771
2018-02-16	8846089281.230928368
2018-02-15	6510958947.740685373
2018-02-14	8820043198.608685501
2018-02-13	11214732160.643245342
2018-02-12	13786258958.181197014
2018-02-11	11853365756.280492547
2018-02-10	8323734644.026037344
2018-02-09	13834029571.023554835
2018-02-08	13479436394.286092563
2018-02-07	14672874192.800789387
2018-02-06	19677730176.935751614
2018-02-05	11736046650.264734183
2018-02-04	10402662971.140730373
2018-02-03	10171695999.991178248
2018-02-02	4487355508.131374904
2018-02-01	12249190494.88035113
2018-01-31	14670629856.543354743
2018-01-30	17164192238.533731853
2018-01-29	20904728875.796707918
2018-01-28	8672426884.812855708
2018-01-27	2617763361.130527371
2018-01-26	30456797153.217968926
2018-01-25	4351885455.667288789
2018-01-24	20822046518.145537459
2018-01-23	8182144770.358047016
2018-01-22	3545039192.420307394
2018-01-21	3439749919.789193118
2018-01-20	2291830281.753067166
2018-01-19	2760789924.190275731
2018-01-18	14654391001.708863315
2018-01-17	8563761795.849499653
2018-01-16	5285787310.311815301
2018-01-15	14038744172.085100647
2018-01-14	17256467615.028911236
2018-01-13	11526515340.65407777
2018-01-12	10755003218.742596613
2018-01-11	9922422127.920560748
2018-01-10	4209214074.898367953
2018-01-09	4167495887.480359039
2018-01-08	3760781751.46243395
2018-01-07	4053393038.683286186
2018-01-06	14951825064.878397711
2018-01-05	23504927827.80044927
2018-01-04	28538449288.954926347
2018-01-03	32984313813.741422306
2018-01-02	29858840842.072300771
2018-01-01	4221197666.793715711
2017-12-31	13668623925.894004042
2017-12-30	15305545839.145139427
2017-12-29	7339671362.569745118
2017-12-28	2665075511.348696813
2017-12-27	4575401717.037347561
2017-12-26	7692400968.272059534
2017-12-25	7182442944.649432535
2017-12-24	7063671791.78202229
2017-12-23	3564390780.33828132
2017-12-22	8323797972.429193714
2017-12-21	2864458658.369711788
2017-12-20	4935164696.837192263
2017-12-19	10805956610.227262226
2017-12-18	9820587250.412863226
2017-12-17	3063151260.217944094
2017-12-16	2677225137.022969076
2017-12-15	11629881326.831848358
2017-12-14	22462762263.561359438
2017-12-13	16825197011.656255031
2017-12-12	18090214810.389155388
2017-12-11	16170908102.425610888
2017-12-10	21271951000.623327916
2017-12-09	16974769612.482375609
2017-12-08	25232719797.290139942
2017-12-07	19687502793.415723917
2017-12-06	32069992432.70477327
2017-12-05	20824094327.305145478
2017-12-04	18638834261.469006008
2017-12-03	19750775296.905071521
2017-12-02	15862875313.981033734
2017-12-01	14254040470.015085906
2017-11-30	25781252335.66662103
2017-11-29	17025044058.98582786
2017-11-28	22574036870.332367393
2017-11-27	16994344555.35914619
2017-11-26	22634935042.152083873
2017-11-25	38283973661.201963709
2017-11-24	21913674577.702341598
2017-11-23	19679175094.879389095
2017-11-22	22179854536.793951094
2017-11-21	21836937719.875906892
2017-11-20	16647527101.782668924
2017-11-19	18468872233.297361729
2017-11-18	23193551474.911329137
2017-11-17	28315034672.595414811
2017-11-16	19332738428.342653183
2017-11-15	32662834574.044811651
2017-11-14	22946118547.511597302
2017-11-13	17298005656.366591365
2017-11-12	18762137183.404888417
2017-11-11	21448710895.711743772
2017-11-10	30389771593.160750586
2017-11-09	16493774537.777587682
2017-11-08	25549651055.85432498
2017-11-07	21933809743.232662594
2017-11-06	22452251550.232393085
2017-11-05	34032966174.595332361
2017-11-04	38374022497.519308487
2017-11-03	23562454848.759084556
2017-11-02	21834098332.519180242
2017-11-01	23716402196.257185332
2017-10-31	16892984209.542358293
2017-10-30	28453195526.122083845
2017-10-29	22100190806.405136829
2017-10-28	3298331418.679844151
2017-10-27	8485522232.210380623
2017-10-26	6256705536.851582394
2017-10-25	13281105502.001553096
2017-10-24	19664435919.298578199
2017-10-23	17873042651.165041902
2017-10-22	20397587741.289826104
2017-10-21	20122724360.838188348
2017-10-20	18710205571.33003108
2017-10-19	20026469922.25
2017-10-18	25394819270.502985669
2017-10-17	25934553891.903542234
2017-10-16	26986482923.639476146
2017-10-15	30212820945.325104519
2017-10-14	22218106639.973576799
2017-10-13	21753962545.357926829
2017-10-12	20317299432.473857826
2017-10-11	22644255750.255601479
2017-10-10	24893203489.919165085
2017-10-09	31145047332.59627907
2017-10-08	22199394038.23830735
2017-10-07	25857227471.449195504
2017-10-06	25058831767.551027833
2017-10-05	22749619379.181458548
2017-10-04	22191403431.914105745
2017-10-03	19987729688.043960396
2017-10-02	19605110299.743757332
2017-10-01	22509026902.133467964
2017-09-30	32499608255.546571476
2017-09-29	18661489197.238557167
2017-09-28	8118831639.567917635
2017-09-27	8065341124.850931677
2017-09-26	6366127124.321580846
2017-09-25	6059448809.660121869
2017-09-24	4304086896.029730304
2017-09-23	7839244812.46339076
2017-09-22	5092501754.458279221
2017-09-21	5697552819.335879285
2017-09-20	8044604354.286340715
2017-09-19	79464360926.588401697
2017-09-18	14271481025.28258343
2017-09-17	7122221672.403956149
2017-09-16	4159283413.511527688
2017-09-15	5821995431.035142412
2017-09-14	7848455003.885831286
2017-09-13	10830168307.458612601
2017-09-12	6290148786.193834374
2017-09-11	8654022061.639623397
2017-09-10	8278822776.614763552
2017-09-09	13379388446.88919504
2017-09-08	8379001286.729298107
2017-09-07	7321738627.909090909
2017-09-06	6505999517.941343425
2017-09-05	7216666043.168681863
2017-09-04	9164716142.588966725
2017-09-03	9979072205.078491141
2017-09-02	11299021782.643755239
2017-09-01	9012834611.370119346
2017-08-31	10111308399.510725397
2017-08-30	9365142799.959128065
2017-08-29	8971265262.508244093
2017-08-28	14293291391.926365003
2017-08-27	24759762588.309922896
2017-08-26	11733011571.903572262
2017-08-25	9951718396.394847529
2017-08-24	8891982837.369945811
2017-08-23	12549227162.243142418
2017-08-22	12505402554.690874525
2017-08-21	7767790285.692053527
2017-08-20	22743772709.738287833
2017-08-19	32501508029.508736663
2017-08-18	19632473899.757410296
2017-08-17	20056998973.172805571
2017-08-16	8366748524.244482173
2017-08-15	7994898252.818501171
2017-08-14	11317822500.728674967
2017-08-13	7140520047.164647994
