date	total_transaction_volume
2023-01-17	1463943.296526
2023-01-16	1419810.029546
2023-01-15	662479.867066
2023-01-14	2242421.837647
2023-01-13	1775221.675371
2023-01-12	1825433.098297
2023-01-11	1078028.932467
2023-01-10	1144379.291424
2023-01-09	1395683.431018
2023-01-08	745297.25333
2023-01-07	488720.783159
2023-01-06	1014324.275727
2023-01-05	1084376.58365
2023-01-04	1797342.696845
2023-01-03	709986.701528
2023-01-02	663602.859275
2023-01-01	517362.392162
2022-12-31	1029304.22674
2022-12-30	1199315.425003
2022-12-29	1019187.156913
2022-12-28	1019160.218972
2022-12-27	841022.267262
2022-12-26	572549.051825
2022-12-25	462903.308846
2022-12-24	438700.916388
2022-12-23	1500025.352964
2022-12-22	973925.893166
2022-12-21	1139943.805253
2022-12-20	1515848.306766
2022-12-19	1053091.618864
2022-12-18	712285.190077
2022-12-17	1112224.148474
2022-12-16	2362865.309225
2022-12-15	1329330.956627
2022-12-14	1626204.854733
2022-12-13	2559042.53447
2022-12-12	1264499.847085
2022-12-11	515726.784173
2022-12-10	648810.142528
2022-12-09	1501117.802775
2022-12-08	1245774.638127
2022-12-07	2577525.226586
2022-12-06	1722142.682779
2022-12-05	1250955.12046
2022-12-04	818229.238895
2022-12-03	694213.053019
2022-12-02	1434296.248948
2022-12-01	1328017.1925
2022-11-30	1669517.414367
2022-11-29	1725517.567315
2022-11-28	1966422.423393
2022-11-27	873536.326488
2022-11-26	961213.171935
2022-11-25	1373529.994997
2022-11-24	1394618.278299
2022-11-23	1712729.220964
2022-11-22	2682856.048668
2022-11-21	4116164.738424
2022-11-20	1285446.209502
2022-11-19	1353954.465908
2022-11-18	1938169.954438
2022-11-17	2244917.612024
2022-11-16	2637487.30373
2022-11-15	2419248.063232
2022-11-14	3094311.939976
2022-11-13	3193560.321313
2022-11-12	2380628.142833
2022-11-11	3160101.175629
2022-11-10	5506243.361706
2022-11-09	7123885.600165
2022-11-08	5361943.023629
2022-11-07	2639290.668569
2022-11-06	1171329.116241
2022-11-05	928556.297534
2022-11-04	1988899.694002
2022-11-03	1665397.122677
2022-11-02	2051483.927135
2022-11-01	1274714.176436
2022-10-31	1685219.345266
2022-10-30	1085397.429217
2022-10-29	1552231.368219
2022-10-28	1750905.38327
2022-10-27	2227466.76661
2022-10-26	3065859.548123
2022-10-25	2698781.604381
2022-10-24	1709466.430282
2022-10-23	843909.633316
2022-10-22	712638.737042
2022-10-21	1692482.396756
2022-10-20	1243226.546067
2022-10-19	1216621.046556
2022-10-18	1338771.968038
2022-10-17	1203895.951837
2022-10-16	662027.059653
2022-10-15	646170.67397
2022-10-14	1413659.592495
2022-10-13	2282834.298835
2022-10-12	1079193.241088
2022-10-11	1304758.165475
2022-10-10	894970.690166
2022-10-09	397865.304671
2022-10-08	754309.708977
2022-10-07	1433598.838399
2022-10-06	1427017.277102
2022-10-05	982361.754966
2022-10-04	1171130.199899
2022-10-03	1720130.66863
2022-10-02	755409.665374
2022-10-01	924400.293559
2022-09-30	2129134.978844
2022-09-29	2826692.726129
2022-09-28	1617532.215367
2022-09-27	2256880.886196
2022-09-26	2045551.713033
2022-09-25	1052121.029504
2022-09-24	987445.499449
2022-09-23	2397731.477757
2022-09-22	2681938.167592
2022-09-21	2693944.419007
2022-09-20	2437335.305535
2022-09-19	3304588.981894
2022-09-18	1432379.151612
2022-09-17	1277375.93586
2022-09-16	4354829.104992
2022-09-15	6304531.773796
2022-09-14	7589096.325552
2022-09-13	4610470.838961
2022-09-12	2778098.076581
2022-09-11	874220.052328
2022-09-10	910229.928856
2022-09-09	2132356.044783
2022-09-08	1955056.390527
2022-09-07	2253954.301719
2022-09-06	3783201.886317
2022-09-05	1288302.606808
2022-09-04	594947.801928
2022-09-03	897022.84835
2022-09-02	2708462.010629
2022-09-01	1963884.019411
2022-08-31	1871142.822152
2022-08-30	1949383.272296
2022-08-29	2275853.794748
2022-08-28	1475859.221774
2022-08-27	1425362.400669
2022-08-26	1769637.231519
2022-08-25	1350569.600789
2022-08-24	1356025.304161
2022-08-23	1292436.925703
2022-08-22	1189137.558975
2022-08-21	819477.90456
2022-08-20	1051770.049031
2022-08-19	2091669.279001
2022-08-18	1312230.718897
2022-08-17	2868539.525267
2022-08-16	1248604.59862
2022-08-15	1820618.180566
2022-08-14	928231.683438
2022-08-13	1269502.754501
2022-08-12	1490257.243198
2022-08-11	1856246.843777
2022-08-10	2519383.272604
2022-08-09	1641411.75399
2022-08-08	1469022.934513
2022-08-07	1148018.018025
2022-08-06	937845.808018
2022-08-05	1551522.775044
2022-08-04	1312775.416439
2022-08-03	1272035.195109
2022-08-02	1584798.947481
2022-08-01	1701745.456021
2022-07-31	762885.184785
2022-07-30	1004090.482046
2022-07-29	2200915.361586
2022-07-28	2417759.36084
2022-07-27	2335834.994416
2022-07-26	1927901.78273
2022-07-25	1661038.700377
2022-07-24	783593.42662
2022-07-23	888838.473535
2022-07-22	1524854.090769
2022-07-21	4884180.498979
2022-07-20	2185885.981572
2022-07-19	4022581.695611
2022-07-18	3129256.037734
2022-07-17	1362341.698421
2022-07-16	1513904.788175
2022-07-15	3182911.832839
2022-07-14	2047750.89458
2022-07-13	2778289.887717
2022-07-12	2318749.922332
2022-07-11	1756197.711949
2022-07-10	1175780.302684
2022-07-09	863722.717921
2022-07-08	2041900.59928
2022-07-07	3665519.196794
2022-07-06	1882904.639434
2022-07-05	1839067.290728
2022-07-04	1979966.174909
2022-07-03	802698.618546
2022-07-02	1242727.481254
2022-07-01	2529957.095971
2022-06-30	3079676.520695
2022-06-29	3463656.70512
2022-06-28	1933231.037591
2022-06-27	2187044.159716
2022-06-26	1094852.865917
2022-06-25	1296584.207552
2022-06-24	2147618.343429
2022-06-23	2267174.946814
2022-06-22	2222795.263562
2022-06-21	2342221.358482
2022-06-20	2746744.427024
2022-06-19	2510618.969883
2022-06-18	3924923.522719
2022-06-17	3481016.144453
2022-06-16	3884135.397484
2022-06-15	5152762.112983
2022-06-14	5613487.35867
2022-06-13	7693754.790223
2022-06-12	2629999.645633
2022-06-11	3350684.77701
2022-06-10	2755900.627705
2022-06-09	1396935.101819
2022-06-08	1403869.13626
2022-06-07	2078911.991107
2022-06-06	1538819.164574
2022-06-05	794511.955011
2022-06-04	757385.195206
2022-06-03	1559836.47164
2022-06-02	2249928.927314
2022-06-01	2226552.413811
2022-05-31	2188553.179533
2022-05-30	1876372.819681
2022-05-29	982214.22914
2022-05-28	1063927.597587
2022-05-27	3139557.619897
2022-05-26	3282725.835685
2022-05-25	1126123.796289
2022-05-24	1619396.596027
2022-05-23	2253144.558197
2022-05-22	1086518.166449
2022-05-21	925011.457265
2022-05-20	2638061.016061
2022-05-19	2213569.249054
2022-05-18	2240672.41367
2022-05-17	1886482.774156
2022-05-16	3713387.675984
2022-05-15	1219192.905938
2022-05-14	1446236.153533
2022-05-13	4589248.061746
2022-05-12	8252449.902816
2022-05-11	5287372.747587
2022-05-10	3627195.728168
2022-05-09	3809054.984838
2022-05-08	1391203.240204
2022-05-07	1125986.964221
2022-05-06	1978433.188948
2022-05-05	1927734.868345
2022-05-04	1884444.761386
2022-05-03	2641518.705514
2022-05-02	2448376.63377
2022-05-01	1687371.65642
2022-04-30	1124804.479282
2022-04-29	2538986.188069
2022-04-28	1765848.796866
2022-04-27	1537798.771382
2022-04-26	1691372.149403
2022-04-25	2101393.184753
2022-04-24	736092.478407
2022-04-23	667993.970356
2022-04-22	1577888.72261
2022-04-21	1495104.356903
2022-04-20	2502305.537387
2022-04-19	1635447.32218
2022-04-18	1454503.18333
2022-04-17	1010517.650151
2022-04-16	1132829.343735
2022-04-15	1365877.022917
2022-04-14	1267279.905446
2022-04-13	1281013.780507
2022-04-12	1299181.064478
2022-04-11	2237616.404499
2022-04-10	700735.631447
2022-04-09	856008.568643
2022-04-08	1391195.146842
2022-04-07	1808596.517132
2022-04-06	1867894.060908
2022-04-05	1481296.18915
2022-04-04	1282253.296768
2022-04-03	910702.9996
2022-04-02	1360309.247761
2022-04-01	2033172.904379
2022-03-31	1958365.780719
2022-03-30	2024448.2091
2022-03-29	2202618.49628
2022-03-28	1893606.376545
2022-03-27	861401.036007
2022-03-26	672549.197468
2022-03-25	2005181.224503
2022-03-24	1914992.054675
2022-03-23	1497741.693097
2022-03-22	2115714.137778
2022-03-21	1599887.751497
2022-03-20	727649.805996
2022-03-19	1625767.708333
2022-03-18	2013612.043169
2022-03-17	1689229.285091
2022-03-16	1764174.203147
2022-03-15	2700010.929403
2022-03-14	1160517.374592
2022-03-13	780469.823991
2022-03-12	603005.406918
2022-03-11	1255404.953362
2022-03-10	1590469.897602
2022-03-09	1406584.416064
2022-03-08	1709860.132122
2022-03-07	1698069.33292
2022-03-06	718169.688559
2022-03-05	964311.327291
2022-03-04	1909284.074333
2022-03-03	1583296.180474
2022-03-02	1685697.52378
2022-03-01	2149645.91078
2022-02-28	1855363.770786
2022-02-27	1099139.54396
2022-02-26	1098467.101143
2022-02-25	2127553.732302
2022-02-24	3902691.022961
2022-02-23	1505186.82342
2022-02-22	1437710.475584
2022-02-21	1660024.196466
2022-02-20	1213201.495673
2022-02-19	824657.105845
2022-02-18	1674674.587869
2022-02-17	1692105.29371
2022-02-16	1384518.705488
2022-02-15	1870769.83425
2022-02-14	1616535.032259
2022-02-13	962895.143124
2022-02-12	1237002.25413
2022-02-11	2234306.041387
2022-02-10	2857864.333971
2022-02-09	1768468.648076
2022-02-08	1922730.586419
2022-02-07	2069073.039423
2022-02-06	888096.71992
2022-02-05	1278328.642277
2022-02-04	2082515.146345
2022-02-03	2520064.013205
2022-02-02	1591308.533827
2022-02-01	1993142.032453
2022-01-31	2146297.016983
2022-01-30	1591002.508931
2022-01-29	1584467.047077
2022-01-28	2258902.891898
2022-01-27	2690811.688965
2022-01-26	2774787.364669
2022-01-25	2418223.555691
2022-01-24	3441981.885583
2022-01-23	2295796.712224
2022-01-22	3722791.562255
2022-01-21	4172798.801822
2022-01-20	1874421.207454
2022-01-19	2288781.419626
2022-01-18	1535701.4498
2022-01-17	1516897.168446
2022-01-16	1033190.356925
2022-01-15	1052018.091326
2022-01-14	1656961.306619
2022-01-13	2062966.755602
2022-01-12	1806951.992052
2022-01-11	1646146.035737
2022-01-10	1859489.70557
2022-01-09	1042186.870279
2022-01-08	1455548.947958
2022-01-07	2628305.382518
2022-01-06	2731686.449597
2022-01-05	2164123.639331
2022-01-04	1795025.620864
2022-01-03	1187657.947449
2022-01-02	847870.19344
2022-01-01	1095777.70749
2021-12-31	2329845.232969
2021-12-30	3373123.244457
2021-12-29	1647664.397139
2021-12-28	1995888.313692
2021-12-27	1706408.30809
2021-12-26	802197.667022
2021-12-25	1370578.666172
2021-12-24	1521761.232703
2021-12-23	1726813.748901
2021-12-22	1533527.48871
2021-12-21	1516907.200871
2021-12-20	1524215.343322
2021-12-19	849033.654129
2021-12-18	1251024.069962
2021-12-17	1819033.334229
2021-12-16	1961495.700236
2021-12-15	1936205.22399
2021-12-14	2331529.39293
2021-12-13	2615661.212457
2021-12-12	742801.469057
2021-12-11	1280634.840259
2021-12-10	2123831.340243
2021-12-09	1967127.326469
2021-12-08	1988323.740683
2021-12-07	2309534.71198
2021-12-06	3199247.927815
2021-12-05	1711835.440194
2021-12-04	3396698.368551
2021-12-03	2404360.432788
2021-12-02	2055328.302768
2021-12-01	2631081.242287
2021-11-30	2800984.771196
2021-11-29	1943803.667023
2021-11-28	1038404.47722
2021-11-27	1138322.059306
2021-11-26	2740117.92391
2021-11-25	1709624.489762
2021-11-24	2160523.40309
2021-11-23	1884508.285379
2021-11-22	1902290.95992
2021-11-21	1667748.85396
2021-11-20	1408721.185694
2021-11-19	2032322.40459
2021-11-18	2224264.63255
2021-11-17	2016106.092429
2021-11-16	2498890.932369
2021-11-15	3761173.26387
2021-11-14	1219345.863557
2021-11-13	1214219.225922
2021-11-12	2057375.351317
2021-11-11	1882730.550013
2021-11-10	1972178.453906
2021-11-09	1891204.962255
2021-11-08	1918944.69323
2021-11-07	930224.827941
2021-11-06	1267822.967722
2021-11-05	1955507.673903
2021-11-04	2053107.518684
2021-11-03	3039034.938764
2021-11-02	2238341.273644
2021-11-01	1889447.347468
2021-10-31	1294575.329148
2021-10-30	1327419.979868
2021-10-29	2984558.254323
2021-10-28	1811379.249918
2021-10-27	2788005.491218
2021-10-26	1691686.357079
2021-10-25	1579570.138309
2021-10-24	963091.879998
2021-10-23	1273478.831624
2021-10-22	2249884.402365
2021-10-21	2922417.648337
2021-10-20	2108718.270093
2021-10-19	1760533.425536
2021-10-18	1937042.729636
2021-10-17	1461011.85896
2021-10-16	1765915.780269
2021-10-15	2814963.29849
2021-10-14	3636560.335304
2021-10-13	2019151.67395
2021-10-12	1607300.309355
2021-10-11	1480313.654496
2021-10-10	1129451.384057
2021-10-09	973757.36646
2021-10-08	2253747.934373
2021-10-07	2396508.383669
2021-10-06	2339081.026141
2021-10-05	2458829.451215
2021-10-04	1656190.160998
2021-10-03	1106009.747385
2021-10-02	1290875.239334
2021-10-01	1953476.670564
2021-09-30	1474022.894589
2021-09-29	1490469.435039
2021-09-28	1571993.098978
2021-09-27	1725495.759633
2021-09-26	3525388.461747
2021-09-25	1072878.979981
2021-09-24	3658177.461378
2021-09-23	2054232.065661
2021-09-22	2450416.124526
2021-09-21	2780756.988745
2021-09-20	2804362.83574
2021-09-19	1134467.40807
2021-09-18	1454227.726805
2021-09-17	2282790.802569
2021-09-16	1657842.287832
2021-09-15	2802477.496366
2021-09-14	1606800.820692
2021-09-13	1918581.192593
2021-09-12	1233975.593077
2021-09-11	2278646.919426
2021-09-10	2373315.202178
2021-09-09	2469318.11898
2021-09-08	2599131.228852
2021-09-07	3351190.300241
2021-09-06	1816919.989022
2021-09-05	1189433.341364
2021-09-04	1549047.575776
2021-09-03	2493456.266934
2021-09-02	3155222.715617
2021-09-01	2769145.837539
2021-08-31	2880390.103056
2021-08-30	2128963.588244
2021-08-29	1552137.459302
2021-08-28	1421164.257205
2021-08-27	2094199.835389
2021-08-26	1715245.135095
2021-08-25	2326370.29288
2021-08-24	2860235.207933
2021-08-23	2419822.948796
2021-08-22	1244349.328355
2021-08-21	1233006.633351
2021-08-20	2338351.08447
2021-08-19	1866225.250173
2021-08-18	2127787.318046
2021-08-17	2095873.815867
2021-08-16	2570693.80849
2021-08-15	1418518.897204
2021-08-14	1471523.713407
2021-08-13	2033909.373384
2021-08-12	1815805.40069
2021-08-11	1737550.06915
2021-08-10	2058826.518759
2021-08-09	2830319.9014
2021-08-08	1562583.030302
2021-08-07	1924866.494086
2021-08-06	2369175.439722
2021-08-05	2367954.041723
2021-08-04	2448500.801049
2021-08-03	2241654.865312
2021-08-02	1777698.608538
2021-08-01	1647992.32114
2021-07-31	2052233.748983
2021-07-30	2149429.576852
2021-07-29	2216194.71599
2021-07-28	1909626.194755
2021-07-27	2310856.844874
2021-07-26	3031079.479804
2021-07-25	931519.190554
2021-07-24	1383382.559945
2021-07-23	1857514.424045
2021-07-22	2177848.206277
2021-07-21	2727391.229279
2021-07-20	2202077.33842
2021-07-19	2203588.692558
2021-07-18	1150941.295339
2021-07-17	1181498.751594
2021-07-16	2790796.388538
2021-07-15	2031465.113888
2021-07-14	2589462.21409
2021-07-13	2151583.378551
2021-07-12	2502081.235215
2021-07-11	760636.262719
2021-07-10	1457468.224962
2021-07-09	2425631.274103
2021-07-08	3239322.134115
2021-07-07	2214307.755481
2021-07-06	2024807.892752
2021-07-05	1599332.571065
2021-07-04	1057075.238253
2021-07-03	983459.59956
2021-07-02	2830990.62871
2021-07-01	2971555.330866
2021-06-30	2047273.748646
2021-06-29	2487856.272693
2021-06-28	2530612.893534
2021-06-27	1511396.285777
2021-06-26	1467890.474072
