date	total_gas_fee
2018-12-06	102142107
2018-12-05	104900104
2018-12-04	85435283
2018-12-03	103255120
2018-12-02	101111862
2018-12-01	88042366
2018-11-30	113918113
2018-11-29	217507639
2018-11-28	104555520
2018-11-27	96686206
2018-11-26	105973409
2018-11-25	83923982
2018-11-24	104565758
2018-11-23	88917117
2018-11-22	100272346
2018-11-21	112333684
2018-11-20	105635563
2018-11-19	108450230
2018-11-18	111613772
2018-11-17	90388367
2018-11-16	134401829
2018-11-15	173850001
2018-11-14	166688587
2018-11-13	235537019
2018-11-12	195562217
2018-11-11	188461258
2018-11-10	274609888
2018-11-09	191181720
2018-11-08	220714539
2018-11-07	210282192
2018-11-06	245006494
2018-11-05	181093281
2018-11-04	209295697
2018-11-03	219669539
2018-11-02	162913300
2018-11-01	149359998
2018-10-31	126938911
2018-10-30	169253709
2018-10-29	154169698
2018-10-28	167280712
2018-10-27	247704727
2018-10-26	208086644
2018-10-25	214399519
2018-10-24	212746309
2018-10-23	213316550
2018-10-22	209301375
2018-10-21	200063084
2018-10-20	236495032
2018-10-19	209932242
2018-10-18	214895941
2018-10-17	240589947
2018-10-16	217349288
2018-10-15	213613041
2018-10-14	179800132
2018-10-13	188316943
2018-10-12	224922546
2018-10-11	213895127
2018-10-10	226605499
2018-10-09	195279931
2018-10-08	227908650
2018-10-07	216810803
2018-10-06	240251109
2018-10-05	265472960
2018-10-04	227380640
2018-10-03	212300233
2018-10-02	227398480
2018-10-01	257133665
2018-09-30	224553285
2018-09-29	299464732
2018-09-28	298440262
2018-09-27	286537957
2018-09-26	228899167
2018-09-25	268434970
2018-09-24	309521472
2018-09-23	242329184
2018-09-22	243171742
2018-09-21	292266253
2018-09-20	233709944
2018-09-19	247578422
2018-09-18	257124033
2018-09-17	248032374
2018-09-16	238480561
2018-09-15	235652038
2018-09-14	279879664
2018-09-13	305207085
2018-09-12	290815808
2018-09-11	299375290
2018-09-10	292479813
2018-09-09	250824883
2018-09-08	319029573
2018-09-07	289494624
2018-09-06	288158090
2018-09-05	297244979
2018-09-04	366061334
2018-09-03	307771545
2018-09-02	249290981
2018-09-01	281430603
2018-08-31	321868698
2018-08-30	430465899
2018-08-29	282595295
2018-08-28	315518408
2018-08-27	325413025
2018-08-26	294122471
2018-08-25	321170615
2018-08-24	302440138
2018-08-23	303728931
2018-08-22	288114092
2018-08-21	281866866
2018-08-20	292478889
2018-08-19	307192893
2018-08-18	290955746
2018-08-17	312728139
2018-08-16	322331828
2018-08-15	350412404
2018-08-14	384713685
2018-08-13	353181741
2018-08-12	310586943
2018-08-11	349128717
2018-08-10	384365888
2018-08-09	340273019
2018-08-08	398751821
2018-08-07	393998320
2018-08-06	342223864
2018-08-05	273863809
2018-08-04	253639766
2018-08-03	388004131
2018-08-02	329312183
2018-08-01	400689005
2018-07-31	365223772
2018-07-30	378772236
2018-07-29	411303460
2018-07-28	383727780
2018-07-27	414322685
2018-07-26	517236185
2018-07-25	541737052
2018-07-24	535521795
2018-07-23	532494934
2018-07-22	380504080
2018-07-21	1166268409
2018-07-20	2318662217
2018-07-19	2416377646
2018-07-18	2363720939
2018-07-17	1671717746
2018-07-16	1814360234
2018-07-15	2250037352
2018-07-14	2250490735
2018-07-13	2253264493
2018-07-12	2207047384
2018-07-11	2369293373
2018-07-10	661099934
2018-07-09	488837086
2018-07-08	426923869
2018-07-07	380116536
2018-07-06	375731163
2018-07-05	393622295
2018-07-04	431916018
2018-07-03	445472552
2018-07-02	422391852
2018-07-01	382671246
2018-06-30	552876086
2018-06-29	477442895
2018-06-28	449087624
2018-06-27	424749343
2018-06-26	409977529
2018-06-25	1594565457
2018-06-24	2171903276
2018-06-23	2171771303
2018-06-22	2270623322
2018-06-21	3515113532
2018-06-20	2968700008
2018-06-19	1555737377
2018-06-18	1194632042
2018-06-17	282229177
2018-06-16	255353456
2018-06-15	309369937
2018-06-14	276958796
2018-06-13	324113903
2018-06-12	276292427
2018-06-11	276846867
2018-06-10	340762876
2018-06-09	467535485
2018-06-08	383142380
2018-06-07	411054737
2018-06-06	417958848
2018-06-05	319315537
2018-06-04	865566244
2018-06-03	1246953059
2018-06-02	1095907004
2018-06-01	1088752732
2018-05-31	806545205
2018-05-30	984563097
2018-05-29	176364996
2018-05-28	164510769
2018-05-27	171689369
2018-05-26	200926156
2018-05-25	241879709
2018-05-24	1129201609
2018-05-23	1837515110
2018-05-22	689874915
2018-05-21	368899556
2018-05-20	376755039
2018-05-19	617142586
2018-05-18	400120921
2018-05-17	642133785
2018-05-16	743047600
2018-05-15	953704524
2018-05-14	891935014
2018-05-13	384479347
2018-05-12	589302347
2018-05-11	300983559
2018-05-10	253389353
2018-05-09	271769895
2018-05-08	336242173
2018-05-07	318314724
2018-05-06	406209068
2018-05-05	544133355
2018-05-04	390502192
2018-05-03	551619919
2018-05-02	408354091
2018-05-01	222444376
2018-04-30	339058696
2018-04-29	224357928
2018-04-28	242839395
2018-04-27	304554363
2018-04-26	461469420
2018-04-25	412712990
2018-04-24	489360163
2018-04-23	432613697
2018-04-22	349024239
2018-04-21	333102680
2018-04-20	294875995
2018-04-19	290938697
2018-04-18	448634018
2018-04-17	271385726
2018-04-16	286618934
2018-04-15	252486278
2018-04-14	273321795
2018-04-13	396211192
2018-04-12	273508692
2018-04-11	285657306
2018-04-10	308988496
2018-04-09	384713666
2018-04-08	287903344
2018-04-07	299761021
2018-04-06	306151217
2018-04-05	320096098
2018-04-04	421803065
2018-04-03	305473220
2018-04-02	233929144
2018-04-01	358725876
2018-03-31	327701652
2018-03-30	337247652
2018-03-29	355690715
2018-03-28	272251784
2018-03-27	190116621
2018-03-26	188141038
2018-03-25	141853074
2018-03-24	167191569
2018-03-23	162915404
2018-03-22	164254748
2018-03-21	219757511
2018-03-20	646914415
2018-03-19	424777538
2018-03-18	304329176
2018-03-17	249518055
2018-03-16	182964457
2018-03-15	214909043
2018-03-14	197550552
2018-03-13	165651058
2018-03-12	182411719
2018-03-11	164808690
2018-03-10	186038000
2018-03-09	220929978
2018-03-08	197852482
2018-03-07	189147960
2018-03-06	308896023
2018-03-05	1148872166
2018-03-04	407782056
2018-03-03	383596368
2018-03-02	279952632
2018-03-01	306418485
2018-02-28	349915117
2018-02-27	432830570
2018-02-26	312644588
2018-02-25	150128752
2018-02-24	179553089
2018-02-23	203098855
2018-02-22	250123252
2018-02-21	268865784
2018-02-20	286447996
2018-02-19	327152142
2018-02-18	304268660
2018-02-17	427151714
2018-02-16	317153546
2018-02-15	310183182
2018-02-14	372743503
2018-02-13	355763901
2018-02-12	337174885
2018-02-11	250442100
2018-02-10	541566370
2018-02-09	482738762
2018-02-08	317243499
2018-02-07	306329333
2018-02-06	316908238
2018-02-05	270669723
2018-02-04	268935786
2018-02-03	284113274
2018-02-02	491377877
2018-02-01	354747101
2018-01-31	339006434
2018-01-30	383917627
2018-01-29	310429746
2018-01-28	368798567
2018-01-27	259618670
2018-01-26	302331448
2018-01-25	206046152
2018-01-24	214615427
2018-01-23	212648431
2018-01-22	232949538
2018-01-21	206050934
2018-01-20	205873807
2018-01-19	215066981
2018-01-18	278040465
2018-01-17	321910345
2018-01-16	226519301
2018-01-15	337379850
2018-01-14	268510817
2018-01-13	354534425
2018-01-12	276629219
2018-01-11	297844717
2018-01-10	281035719
2018-01-09	272688382
2018-01-08	310230187
2018-01-07	577963342
2018-01-06	394968063
2018-01-05	355961111
2018-01-04	446041111
2018-01-03	480435593
2018-01-02	473253019
2018-01-01	509803131
2017-12-31	531865993
2017-12-30	412497317
2017-12-29	1279355665
2017-12-28	2094545777
2017-12-27	535690607
2017-12-26	476734742
2017-12-25	454705549
2017-12-24	913495104
2017-12-23	436085041
2017-12-22	483915626
2017-12-21	584537812
2017-12-20	558158881
2017-12-19	488057472
2017-12-18	584766151
2017-12-17	431214580
2017-12-16	468066020
2017-12-15	560167697
2017-12-14	596609587
2017-12-13	587813388
2017-12-12	652452271
2017-12-11	471043952
2017-12-10	415665851
2017-12-09	552704386
2017-12-08	612283434
2017-12-07	502968150
2017-12-06	296873434
2017-12-05	255462689
2017-12-04	269068686
2017-12-03	357645803
2017-12-02	502789066
2017-12-01	497092483
2017-11-30	571656325
2017-11-29	704027253
2017-11-28	518740744
2017-11-27	539655517
2017-11-26	477143045
2017-11-25	398930844
2017-11-24	416507304
2017-11-23	298720526
2017-11-22	265163795
2017-11-21	298629086
2017-11-20	267591763
2017-11-19	244500010
2017-11-18	288937704
2017-11-17	280223684
2017-11-16	321113557
2017-11-15	309791968
2017-11-14	261781645
2017-11-13	372218900
2017-11-12	256388560
2017-11-11	243656914
2017-11-10	274401824
2017-11-09	260017285
2017-11-08	264100239
2017-11-07	253347210
2017-11-06	331393194
2017-11-05	423141410
2017-11-04	236416223
2017-11-03	246491420
2017-11-02	265712808
2017-11-01	311377209
2017-10-31	769997446
2017-10-30	360915113
2017-10-29	757712092
2017-10-28	1598624902
2017-10-27	294408476
2017-10-26	185612317
2017-10-25	168212090
2017-10-24	209294030
2017-10-23	226105464
2017-10-22	198059717
2017-10-21	194624876
2017-10-20	216205892
2017-10-19	413425132
2017-10-18	320943421
2017-10-17	310022205
2017-10-16	317706725
2017-10-15	281657270
2017-10-14	218102305
2017-10-13	322962972
2017-10-12	387693020
2017-10-11	274022901
2017-10-10	220483680
2017-10-09	306128789
2017-10-08	267231776
2017-10-07	238301866
2017-10-06	228346119
2017-10-05	229700637
2017-10-04	205291433
2017-10-03	209825095
2017-10-02	216263670
2017-10-01	166075389
2017-09-30	272632310
2017-09-29	1270142373
2017-09-28	1028415914
2017-09-27	355259473
2017-09-26	234092041
2017-09-25	339057470
2017-09-24	214944892
2017-09-23	174431594
2017-09-22	513972788
2017-09-21	1207522638
2017-09-20	622150477
2017-09-19	156431588
2017-09-18	254016524
2017-09-17	305612605
2017-09-16	170190127
2017-09-15	219873964
2017-09-14	372896247
2017-09-13	430624256
2017-09-12	263179138
2017-09-11	209442624
2017-09-10	303461669
2017-09-09	158722892
2017-09-08	232766088
2017-09-07	294806715
2017-09-06	323541559
2017-09-05	252991421
2017-09-04	308077546
2017-09-03	202708177
2017-09-02	215093220
2017-09-01	268232699
2017-08-31	250300740
2017-08-30	293404791
2017-08-29	256147739
2017-08-28	325287168
2017-08-27	217938395
2017-08-26	467727542
2017-08-25	287864395
2017-08-24	224235847
2017-08-23	235782067
2017-08-22	202609424
2017-08-21	195183502
2017-08-20	270569400
2017-08-19	389743108
2017-08-18	346514044
2017-08-17	346675065
2017-08-16	355904284
2017-08-15	371482991
2017-08-14	412437783
2017-08-13	411032217
2017-08-12	329373051
2017-08-11	312100629
2017-08-10	459061038
2017-08-09	526573758
2017-08-08	461991764
2017-08-07	381596929
2017-08-06	405921294
2017-08-05	317010437
2017-08-04	336190259
2017-08-03	352057130
2017-08-02	302878212
2017-08-01	323559328
2017-07-31	351961819
2017-07-30	299864726
2017-07-29	220526214
2017-07-28	282693016
2017-07-27	224172204
2017-07-26	234348920
2017-07-25	225132642
2017-07-24	258434038
2017-07-23	268323070
2017-07-22	258020353
2017-07-21	288913107
2017-07-20	270189686
2017-07-19	315888354
2017-07-18	205504351
2017-07-17	189703238
2017-07-16	293381132
2017-07-15	111138550
2017-07-14	101104003
2017-07-13	112796678
2017-07-12	108549731
2017-07-11	216023522
2017-07-10	82509856
2017-07-09	166710940
2017-07-08	80350129
2017-07-07	60278416
2017-07-06	106334922
2017-07-05	90352401
2017-07-04	97897421
2017-07-03	126520338
2017-07-02	97185658
2017-07-01	86446781
2017-06-30	87566281
2017-06-29	92023189
2017-06-28	93378493
2017-06-27	114161468
2017-06-26	117682284
2017-06-25	114333182
2017-06-24	99712360
2017-06-23	91995519
2017-06-22	98956986
2017-06-21	119361136
2017-06-20	134916275
2017-06-19	103990331
2017-06-18	104953050
2017-06-17	124433778
2017-06-16	123110219
2017-06-15	153266488
2017-06-14	171893026
2017-06-13	117697044
2017-06-12	140031561
2017-06-11	144198800
2017-06-10	111000834
2017-06-09	96365174
2017-06-08	244092319
2017-06-07	140602454
2017-06-06	298868333
2017-06-05	162751919
2017-06-04	100919432
2017-06-03	92566590
2017-06-02	75436124
2017-06-01	82430074
2017-05-31	80442476
2017-05-30	89056763
2017-05-29	81077821
2017-05-28	93887656
2017-05-27	89474270
2017-05-26	53878536
2017-05-25	53562401
2017-05-24	57473445
2017-05-23	50137466
2017-05-22	74816816
2017-05-21	46140092
2017-05-20	37714615
2017-05-19	35192224
2017-05-18	40021763
2017-05-17	42754071
2017-05-16	42065328
2017-05-15	49048030
2017-05-14	47589685
2017-05-13	42902736
2017-05-12	47296871
2017-05-11	49242135
2017-05-10	44198392
2017-05-09	47716111
2017-05-08	56307155
2017-05-07	46194224
2017-05-06	58817486
2017-05-05	85282516
2017-05-04	252404169
2017-05-03	426359087
2017-05-02	366682930
2017-05-01	379758348
2017-04-30	117249293
2017-04-29	28675942
2017-04-28	29714621
2017-04-27	31262104
2017-04-26	29920471
2017-04-25	26508593
2017-04-24	27436540
2017-04-23	22809809
2017-04-22	20468917
2017-04-21	24939958
2017-04-20	28151651
2017-04-19	24671899
2017-04-18	28554817
2017-04-17	39320410
2017-04-16	28818262
2017-04-15	30473111
2017-04-14	29505904
2017-04-13	24779981
2017-04-12	24812540
2017-04-11	27408488
2017-04-10	36051309
2017-04-09	29584354
2017-04-08	32553643
2017-04-07	22999673
2017-04-06	22263413
2017-04-05	22741234
2017-04-04	36954551
2017-04-03	27376260
2017-04-02	24422370
2017-04-01	48436943
2017-03-31	84745703
2017-03-30	66905191
2017-03-29	60738968
2017-03-28	82384758
2017-03-27	67275882
2017-03-26	66850939
2017-03-25	72125959
2017-03-24	78687224
2017-03-23	76753773
2017-03-22	69632119
2017-03-21	87433509
2017-03-20	120467392
2017-03-19	169961276
2017-03-18	145792666
2017-03-17	81966666
2017-03-16	66749812
2017-03-15	45738254
2017-03-14	30308766
2017-03-13	35105409
2017-03-12	32590924
2017-03-11	34589876
2017-03-10	28251895
2017-03-09	24269755
2017-03-08	34788011
2017-03-07	23145377
2017-03-06	25689042
2017-03-05	20842137
2017-03-04	23170131
2017-03-03	28838474
2017-03-02	32358203
2017-03-01	62638782
2017-02-28	34874199
2017-02-27	24761283
2017-02-26	18191656
2017-02-25	16891773
2017-02-24	18104941
2017-02-23	22088447
2017-02-22	21753628
2017-02-21	18601446
2017-02-20	20420054
2017-02-19	18978349
2017-02-18	21543009
2017-02-17	20270526
2017-02-16	18860540
2017-02-15	19195890
2017-02-14	16905374
2017-02-13	20842738
2017-02-12	24304983
2017-02-11	19227483
2017-02-10	21444569
2017-02-09	22068468
2017-02-08	54194697
2017-02-07	82136302
2017-02-06	33149424
2017-02-05	19534090
2017-02-04	115896284
2017-02-03	19525484
2017-02-02	23694212
2017-02-01	20140283
2017-01-31	18561293
2017-01-30	17957787
2017-01-29	19135336
2017-01-28	21743925
2017-01-27	19545577
2017-01-26	18859351
2017-01-25	16385395
2017-01-24	36420389
2017-01-23	21839403
2017-01-22	18263840
2017-01-21	41824096
2017-01-20	19810528
2017-01-19	19338868
2017-01-18	17326868
2017-01-17	19757060
2017-01-16	16509648
2017-01-15	15319541
2017-01-14	16213280
2017-01-13	15869710
2017-01-12	20725452
2017-01-11	16045018
2017-01-10	21263227
2017-01-09	23520151
2017-01-08	20696218
2017-01-07	19093855
2017-01-06	21706135
2017-01-05	56333634
2017-01-04	39565199
2017-01-03	35174514
2017-01-02	19023091
2017-01-01	20160658
2016-12-31	29235809
2016-12-30	20197842
2016-12-29	23913304
2016-12-28	152550140
2016-12-27	18886703
2016-12-26	17974831
2016-12-25	16814555
2016-12-24	18533969
2016-12-23	20901676
2016-12-22	22310226
2016-12-21	23435622
2016-12-20	17723756
2016-12-19	17773344
2016-12-18	14830146
2016-12-17	20303384
2016-12-16	19328033
2016-12-15	23790158
2016-12-14	22872700
2016-12-13	23121227
2016-12-12	20550523
2016-12-11	44823405
2016-12-10	21233283
2016-12-09	29278854
2016-12-08	45127236
2016-12-07	49855696
2016-12-06	122480619
2016-12-05	138852941
2016-12-04	40813701
2016-12-03	256551105
2016-12-02	71098596
2016-12-01	67513927
2016-11-30	87701891
2016-11-29	190292856
2016-11-28	48979351
2016-11-27	149714774
2016-11-26	28283761
2016-11-25	32477331
2016-11-24	28358490
2016-11-23	23750097
2016-11-22	22120643
2016-11-21	25070414
2016-11-20	241914155
2016-11-19	351677610
2016-11-18	468496121
2016-11-17	463911205
2016-11-16	133309286
2016-11-15	61395575
2016-11-14	62686131
2016-11-13	97531374
2016-11-12	56442918
2016-11-11	24947900
2016-11-10	21644517
2016-11-09	27552544
2016-11-08	25680038
2016-11-07	31756121
2016-11-06	33259283
2016-11-05	31272550
2016-11-04	33327751
2016-11-03	55510851
2016-11-02	41087831
2016-11-01	30023121
2016-10-31	25981363
2016-10-30	25902020
2016-10-29	25014267
2016-10-28	3877280
