date	average_transaction_value
2023-08-15	21.575006
2023-08-14	16.365868
2023-08-13	11.763741
2023-08-12	10.807143
2023-08-11	17.358574
2023-08-10	17.664741
2023-08-09	14.720819
2023-08-08	13.79729
2023-08-07	18.96489
2023-08-06	12.597123
2023-08-05	13.524689
2023-08-04	16.320117
2023-08-03	30.854511
2023-08-02	26.79729
2023-08-01	18.315016
2023-07-31	17.68351
2023-07-30	17.682319
2023-07-29	10.362001
2023-07-28	12.860056
2023-07-27	13.323159
2023-07-26	19.692522
2023-07-25	13.17329
2023-07-24	16.256153
2023-07-23	13.27849
2023-07-22	14.280242
2023-07-21	14.682848
2023-07-20	24.253459
2023-07-19	19.275108
2023-07-18	23.63741
2023-07-17	16.19217
2023-07-16	17.388744
2023-07-15	12.542309
2023-07-14	27.307187
2023-07-13	28.616811
2023-07-12	16.902359
2023-07-11	19.71337
2023-07-10	24.995026
2023-07-09	16.608156
2023-07-08	13.285034
2023-07-07	17.599819
2023-07-06	20.48961
2023-07-05	17.475007
2023-07-04	15.108975
2023-07-03	29.401255
2023-07-02	15.339485
2023-07-01	16.451243
2023-06-30	23.40656
2023-06-29	27.392657
2023-06-28	33.402507
2023-06-27	17.45983
2023-06-26	24.747797
2023-06-25	25.075949
2023-06-24	23.875281
2023-06-23	20.565454
2023-06-22	25.515319
2023-06-21	23.952039
2023-06-20	24.969977
2023-06-19	52.427887
2023-06-18	16.039584
2023-06-17	25.837228
2023-06-16	31.23768
2023-06-15	36.114249
2023-06-14	17.411572
2023-06-13	19.708788
2023-06-12	30.451909
2023-06-11	25.719956
2023-06-10	61.934555
2023-06-09	27.116264
2023-06-08	25.843008
2023-06-07	38.649034
2023-06-06	45.225786
2023-06-05	20.317699
2023-06-04	12.128894
2023-06-03	9.264025
2023-06-02	14.177993
2023-06-01	11.446912
2023-05-31	12.233722
2023-05-30	15.209786
2023-05-29	11.04228
2023-05-28	9.343962
2023-05-27	13.385899
2023-05-26	16.443752
2023-05-25	11.823953
2023-05-24	11.914819
2023-05-23	9.991261
2023-05-22	14.810613
2023-05-21	9.05294
2023-05-20	7.363664
2023-05-19	9.75739
2023-05-18	15.184979
2023-05-17	16.08878
2023-05-16	24.918858
2023-05-15	20.588157
2023-05-14	8.515897
2023-05-13	11.606544
2023-05-12	15.305594
2023-05-11	16.126779
2023-05-10	16.542412
2023-05-09	20.420379
2023-05-08	20.198487
2023-05-07	10.954517
2023-05-06	14.670257
2023-05-05	14.438589
2023-05-04	15.048365
2023-05-03	14.341365
2023-05-02	25.864714
2023-05-01	21.639251
2023-04-30	13.045355
2023-04-29	15.298054
2023-04-28	15.076418
2023-04-27	15.123881
2023-04-26	19.793456
2023-04-25	18.116468
2023-04-24	20.317112
2023-04-23	17.347256
2023-04-22	11.470418
2023-04-21	18.854372
2023-04-20	28.234738
2023-04-19	17.85946
2023-04-18	17.378592
2023-04-17	14.539913
2023-04-16	13.600385
2023-04-15	15.532872
2023-04-14	20.042031
2023-04-13	15.534998
2023-04-12	16.661824
2023-04-11	27.769259
2023-04-10	18.836685
2023-04-09	12.079133
2023-04-08	7.070119
2023-04-07	10.867472
2023-04-06	20.5449
2023-04-05	11.032697
2023-04-04	12.378435
2023-04-03	11.370122
2023-04-02	7.96999
2023-04-01	10.586561
2023-03-31	13.086607
2023-03-30	15.15692
2023-03-29	14.708125
2023-03-28	17.297461
2023-03-27	15.034517
2023-03-26	7.657162
2023-03-25	9.687355
2023-03-24	12.572731
