date	total_transaction_volume
2022-11-18	1797707.168834
2022-11-17	1608293.995087
2022-11-16	2197904.184629
2022-11-15	2704574.949456
2022-11-14	3181831.051696
2022-11-13	3371576.681656
2022-11-12	2511160.220494
2022-11-11	4083747.780656
2022-11-10	3918655.765137
2022-11-09	3710317.2516
2022-11-08	2127550.488697
2022-11-07	3924826.37232
2022-11-06	3904182.570972
2022-11-05	1912637.859986
2022-11-04	3677486.708537
2022-11-03	3427399.934424
2022-11-02	2461202.92281
2022-11-01	2112775.542126
2022-10-31	2101561.484112
2022-10-30	1323024.316077
2022-10-29	1846580.733111
2022-10-28	1819986.147359
2022-10-27	2653049.642601
2022-10-26	2570391.385053
2022-10-25	1891425.340955
2022-10-24	1844797.646645
2022-10-23	1297836.785806
2022-10-22	1261099.294644
2022-10-21	1862711.191531
2022-10-20	1777927.965661
2022-10-19	2344968.418261
2022-10-18	2248936.216591
2022-10-17	1527703.444314
2022-10-16	836631.357937
2022-10-15	897539.107884
2022-10-14	1979394.524743
2022-10-13	2738882.944166
2022-10-12	2379349.684721
2022-10-11	2655452.170246
2022-10-10	2316428.003942
2022-10-09	1512885.741051
2022-10-08	1452643.709467
2022-10-07	1779581.687498
2022-10-06	1718745.064993
2022-10-05	2144871.821332
2022-10-04	2470136.433384
2022-10-03	2421937.108768
2022-10-02	1197649.438999
2022-10-01	1450113.16188
2022-09-30	2587327.687656
2022-09-29	2775712.727722
2022-09-28	3245541.84886
2022-09-27	2802125.310309
2022-09-26	3041921.655133
2022-09-25	1805999.893671
2022-09-24	1573602.100609
2022-09-23	2872055.090103
2022-09-22	3468487.332714
2022-09-21	4653045.127717
2022-09-20	4501260.75166
2022-09-19	4848041.567004
2022-09-18	1959548.760948
2022-09-17	1862224.166184
2022-09-16	3118813.448398
2022-09-15	4070145.88363
2022-09-14	4575128.296419
2022-09-13	2854240.261694
2022-09-12	2424473.589456
2022-09-11	1309161.356705
2022-09-10	2332596.900839
2022-09-09	4131765.663909
2022-09-08	4935443.096167
2022-09-07	5792815.361629
2022-09-06	6433456.754453
2022-09-05	4359954.353953
2022-09-04	2520344.729781
2022-09-03	1971909.483644
2022-09-02	3912131.595786
2022-09-01	4197325.022564
2022-08-31	4242118.662207
2022-08-30	3449140.856145
2022-08-29	3703055.539927
2022-08-28	1801926.970055
2022-08-27	2997839.665457
2022-08-26	2905835.770471
2022-08-25	3252453.420308
2022-08-24	3602882.929387
2022-08-23	5178174.481516
2022-08-22	5140360.63634
2022-08-21	2235957.725397
2022-08-20	4251579.265392
2022-08-19	4540414.320884
2022-08-18	2472311.307709
2022-08-17	3486262.954128
2022-08-16	3290019.375942
2022-08-15	3447594.114445
2022-08-14	1232189.967574
2022-08-13	1766078.345101
2022-08-12	2556005.268895
2022-08-11	3822312.045914
2022-08-10	4707647.916284
2022-08-09	3982542.21174
2022-08-08	5535643.639715
2022-08-07	1245601.101173
2022-08-06	2376954.01302
2022-08-05	4429126.362053
2022-08-04	3705608.540538
2022-08-03	4346314.721398
2022-08-02	3848350.071966
2022-08-01	3451792.690272
2022-07-31	1566853.957697
2022-07-30	1805369.239348
2022-07-29	3425362.215206
2022-07-28	3178041.813124
2022-07-27	3749740.110883
2022-07-26	5210200.533501
2022-07-25	3753288.888187
2022-07-24	1699845.636971
2022-07-23	2654289.091787
2022-07-22	3237588.503151
2022-07-21	3759916.702396
2022-07-20	2573993.500965
2022-07-19	3326550.272127
2022-07-18	3309147.206418
2022-07-17	1709406.418075
2022-07-16	2729080.92624
2022-07-15	3610616.463202
2022-07-14	3178632.399135
2022-07-13	5325507.670948
2022-07-12	4606410.647371
2022-07-11	4630750.715326
2022-07-10	1801928.337839
2022-07-09	2403375.761166
2022-07-08	3743320.127586
2022-07-07	2641134.562679
2022-07-06	3365689.613227
2022-07-05	3655744.988304
2022-07-04	3652243.870568
2022-07-03	3337707.842693
2022-07-02	3320258.447381
2022-07-01	4991768.38788
2022-06-30	4723524.18841
2022-06-29	4626676.379343
2022-06-28	3984964.216744
2022-06-27	2980504.08521
2022-06-26	1372513.546184
2022-06-25	1769259.030286
2022-06-24	3655204.278616
2022-06-23	2934106.214821
2022-06-22	3246047.319071
2022-06-21	4176311.885708
2022-06-20	4424192.444247
2022-06-19	5043012.149584
2022-06-18	10560717.105945
2022-06-17	11710881.064844
2022-06-16	13439083.637873
2022-06-15	17685861.218543
2022-06-14	13699201.286761
2022-06-13	7950792.166935
2022-06-12	2365067.872106
2022-06-11	2215293.90953
2022-06-10	2415167.275173
2022-06-09	1638041.460624
2022-06-08	1886979.249348
2022-06-07	2490565.22749
2022-06-06	2225862.487933
2022-06-05	1514488.26263
2022-06-04	1320781.969415
2022-06-03	2018440.188476
2022-06-02	2253835.352737
2022-06-01	3524202.969063
2022-05-31	4503324.897421
2022-05-30	2255369.04819
2022-05-29	1508386.053168
2022-05-28	1574808.383734
2022-05-27	2809906.866848
2022-05-26	2321169.076322
2022-05-25	1932187.51274
2022-05-24	2564577.434082
2022-05-23	2112390.00814
2022-05-22	1189443.373341
2022-05-21	1526229.183889
2022-05-20	2433751.509894
